caseNumber,steps,temperature,intensityOfUse,humidity,degradationState,productionVolume,treatment
10384,32,10.93406929,13.22023794,16.52715252,2452.958377,754.7041623,1
10384,33,11.10636513,15.94942355,25.07403468,2832.76073,1433.447854,0
10384,34,14.60189713,10.10516149,20.60901858,2846.946028,1430.610794,0
10384,35,9.513302656,7.385260665,25.80506743,3036.795752,696.3204248,1
10384,36,5.269872331,6.674269438,8.807523058,3028.982711,697.1017289,1
10384,37,9.523166598,10.98800748,26.55154114,3164.084486,683.5915514,1
10384,38,14.54312413,7.584711342,30.09706014,3180.102874,1363.979425,0
10384,39,18.99885323,11.81841961,21.64682965,3535.014295,1292.997141,0
10384,40,13.5757583,12.24592574,25.21307569,3739.498597,1252.100281,0
10384,41,11.60624787,4.789998037,24.97379942,3937.105006,1212.578999,0
10384,42,8.866357432,7.729948052,18.60580345,3979.803861,602.0196139,1
10384,43,17.47324313,5.924328671,19.96793216,3965.948386,603.4051614,1
10384,44,16.33791421,12.54018979,17.3125424,4123.844527,1175.231095,0
10384,45,7.818705131,4.124057063,17.82523431,4129.186436,587.0813564,1
10384,46,4.511020654,4.982512255,11.91401779,4197.142329,580.2857671,1
10384,47,10.25963435,10.44705238,27.11764585,4411.629549,558.8370451,1
10384,48,17.17238341,11.07567189,26.77952593,4442.6003,1111.47994,0
10384,49,17.71596496,10.43227532,19.98941597,4610.990242,538.9009758,1
10385,0,10.21271371,13.73515122,20.80705126,317.3313049,1936.533739,0
10385,1,5.84950434,9.590993577,21.82328435,302.7093782,969.7290622,1
10385,2,6.093227894,12.82274985,17.02201658,368.0533119,963.1946688,1
10385,3,10.04278714,9.789555726,18.50688082,414.3774476,1917.12451,0
10385,4,12.25961777,8.385260477,16.02102885,476.9205019,1904.6159,0
10385,5,9.920349631,7.366241342,20.69526954,940.1251811,905.9874819,1
10385,6,11.73348573,9.683896303,20.02878034,1156.451218,1768.709756,0
10385,7,8.513082212,3.719438773,15.110209,1212.679627,1757.464075,0
10385,8,7.935927131,10.78608799,27.00761075,1255.331613,874.4668387,1
10385,9,11.14502962,11.84150735,27.75392524,1360.647301,1727.87054,0
10385,10,7.349153717,7.800778607,11.25682991,1492.77841,850.722159,1
10385,11,4.211717614,6.636339579,10.66806224,1509.188996,849.0811004,1
10385,12,8.943387436,9.316120027,20.83313367,1615.69486,1676.861028,0
10385,13,10.7363444,11.78697286,32.08568612,1816.880195,1636.623961,0
10385,14,10.06249145,11.5429891,24.72936081,1828.908868,1634.218226,0
10385,15,6.084583032,9.496617707,12.03868652,1946.458264,1610.708347,0
10385,16,7.744350889,1.380354094,10.09378885,2055.000413,1588.999917,0
10385,17,14.64168457,8.734545657,23.00278486,2085.866107,1582.826779,0
10385,18,11.25228514,10.01648077,15.05591012,2118.373049,1576.32539,0
10385,19,20.71907461,11.63409597,24.52701052,2186.704174,1562.659165,0
10385,20,14.3777037,8.291990169,20.07862442,2229.716354,1554.056729,0
10385,21,14.12964225,10.55485046,21.41213362,2294.586903,770.5413097,1
10385,22,2.702279252,5.804041125,20.42831487,2402.841094,1519.431781,0
10385,23,15.08399653,9.928457362,28.96710831,2430.885416,1513.822917,0
10385,24,-6.733760505,8.328910535,21.09735173,2561.316277,1487.736745,0
10385,25,7.063310595,7.372376905,16.46713261,2859.382165,714.0617835,1
10385,26,8.156197433,9.64832623,15.8439398,2919.855499,1416.0289,0
10385,27,9.635890228,6.065636371,16.14397943,2909.812897,709.0187103,1
10385,28,4.02161396,6.671435832,19.20331584,3104.085596,689.5914404,1
10385,29,11.32945155,13.52845038,22.6932531,3280.372846,671.9627154,1
10385,30,7.268427718,11.39113382,28.47508426,3345.954429,1330.809114,0
10385,31,11.78737907,10.92071543,24.71063251,3392.192475,1321.561505,0
10385,32,18.60078895,10.69687648,22.07682423,3428.248003,657.1751997,1
10385,33,6.579092802,10.56910627,21.36796737,3459.097938,654.0902062,1
10385,34,9.649788776,5.6841921,18.23929625,3536.960343,646.3039657,1
10385,35,-2.169585141,11.03486848,16.76370649,3543.829437,1291.234113,0
10385,36,5.994713632,8.134652835,19.66724699,3610.790218,1277.841956,0
10385,37,3.892167448,8.791631263,23.2281642,3597.411138,640.2588862,1
10385,38,8.2780913,4.657714754,18.07908813,3780.877431,1243.824514,0
10385,39,5.178281138,10.88610679,17.91196433,3900.791705,1219.841659,0
10385,40,7.522955477,11.47907737,20.89619035,3901.446189,1219.710762,0
10385,41,16.6893003,6.233901072,21.68209577,3890.036736,610.9963264,1
10385,42,15.53566004,6.527790248,22.90515137,3898.707749,610.1292251,1
10385,43,-1.691322239,5.790623204,16.06475806,3931.44906,1213.710188,0
10385,44,14.79660743,10.89026533,25.95244774,3948.998523,1210.200295,0
10385,45,23.57623923,7.948444854,19.66110987,3998.510187,600.1489813,1
10385,46,5.71200641,6.730868359,14.3270793,4409.450573,559.0549427,1
10385,47,5.371319906,13.19059372,17.11695253,4428.02917,1114.394166,0
10385,48,13.05363302,10.32691513,17.91552687,4434.286716,556.5713284,1
10385,49,10.78502572,12.09676622,25.05193472,4510.577096,1097.884581,0
10386,0,3.611211788,5.943323075,13.09777343,61.39209929,1987.72158,0
10386,1,5.031342317,8.780510725,15.69537173,100.4367975,989.9563203,1
10386,2,5.175271149,12.50177211,19.46547402,298.0269147,970.1973085,1
10386,3,8.502769697,7.82950528,12.66889147,309.6685947,1938.066281,0
10386,4,13.83408816,10.82483803,28.89687792,321.2725716,967.8727428,1
10386,5,13.45950014,10.44293508,23.33128345,410.8512988,958.9148701,1
10386,6,20.78801643,7.300979207,20.04299937,562.7981984,1887.44036,0
10386,7,6.99970488,11.58563412,21.75624637,672.354502,932.7645498,1
10386,8,8.615298029,9.15497402,25.93259005,753.1743063,1849.365139,0
10386,9,14.1329294,7.41020151,15.98212975,815.8983276,1836.820334,0
10386,10,1.679906947,11.66292207,15.60279234,851.7692661,1829.646147,0
10386,11,11.07342053,9.370103997,13.09722693,1007.041904,899.2958096,1
10386,12,11.60085619,12.10586205,31.47543299,1056.821915,894.3178085,1
10386,13,9.988569914,12.73215429,27.95685731,1067.304334,1786.539133,0
10386,14,14.53718001,8.875747309,25.99445239,1261.008226,1747.798355,0
10386,15,-2.791447634,6.108133572,12.77897602,1284.535597,871.5464403,1
10386,16,18.06663162,5.417040053,17.4665325,1379.261685,862.0738315,1
10386,17,10.2270457,6.906567151,18.8110636,1502.858714,1699.428257,0
10386,18,12.32650104,6.566435942,13.50447135,1591.277129,1681.744574,0
10386,19,3.707484577,4.285463052,20.51671515,1601.67358,839.832642,1
10386,20,12.57443303,13.27855801,21.99972639,1631.979228,836.8020772,1
10386,21,7.166205857,9.371537573,14.01908496,1620.000724,837.9999276,1
10386,22,9.463707606,8.452763313,11.50716104,1718.549617,1656.290077,0
10386,23,11.30459434,6.382089661,20.06435737,1784.858375,821.5141625,1
10386,24,12.08145192,9.492955061,20.38672013,1852.661524,814.7338476,1
10386,25,5.340942924,11.15378708,15.52433056,1855.20036,814.479964,1
10386,26,10.10628964,14.05099191,25.39293231,1875.492228,812.4507772,1
10386,27,18.49564558,5.916610347,17.14444597,1896.61559,810.338441,1
10386,28,3.926478211,9.214572146,13.4215817,1961.181512,1607.763698,0
10386,29,15.23090745,7.066354233,22.06510726,1968.269657,803.1730343,1
10386,30,9.32027668,7.875030423,18.3935561,2048.953797,1590.209241,0
10386,31,9.703561213,16.69063505,19.265169,2094.781878,1581.043624,0
10386,32,2.583961794,9.745858284,9.993469294,2136.770175,1572.645965,0
10386,33,2.80114081,6.089493953,19.66535221,2416.942905,1516.611419,0
10386,34,6.945093782,7.589108437,19.12289718,2396.546768,760.3453232,1
10386,35,8.68640676,9.314059684,10.25226262,2402.933889,1519.413222,0
10386,36,9.3277738,4.720925192,9.937242798,2451.015974,1509.796805,0
10386,37,6.845220943,7.40183058,23.24730552,2574.972429,1485.005514,0
10386,38,10.64041366,6.341241191,10.6540772,2559.697865,744.0302135,1
10386,39,12.8337028,9.64077927,22.50113356,2570.958103,1485.808379,0
10386,40,9.625712782,13.74835362,28.3879657,2578.880752,742.1119248,1
10386,41,-0.31571967,11.1496408,13.31685465,2676.274557,732.3725443,1
10386,42,5.687903836,8.02063181,29.82288341,2694.449734,730.5550266,1
10386,43,13.78103529,11.43208868,27.59334381,2769.993984,1446.001203,0
10386,44,6.493908742,7.649978205,13.31076646,2825.206304,1434.958739,0
10386,45,15.29738212,11.09707869,24.29631191,3276.465129,1344.706974,0
10386,46,20.15137962,12.34312632,16.97089368,3377.85556,662.214444,1
10386,47,14.03066038,11.42354929,31.07824656,3440.791413,655.9208587,1
10386,48,18.74914607,10.13289306,22.54555566,3533.860661,646.6139339,1
10386,49,0.689337767,5.162496066,14.32009502,3565.606555,643.4393445,1
10387,0,8.063470448,9.498106965,22.05735347,81.38461313,1983.723077,0
10387,1,10.02169374,6.290062143,12.50072656,490.5397313,950.9460269,1
10387,2,10.51981237,10.26709001,15.8176468,654.7896211,1869.042076,0
10387,3,12.1286578,9.145612809,19.9953968,697.4709635,1860.505807,0
10387,4,16.59758459,14.73612044,18.69986014,737.583961,926.2416039,1
10387,5,11.51182247,5.104467584,21.44065368,811.5639398,1837.687212,0
10387,6,4.566152847,9.865094477,15.68983835,813.8561869,918.6143813,1
10387,7,3.184378823,5.070407328,13.35257433,818.5257793,1836.294844,0
10387,8,10.13749673,2.699101024,16.8653932,1210.038026,878.9961974,1
10387,9,10.67447213,7.13544906,18.09075052,1291.057983,1741.788403,0
10387,10,15.01461579,8.206924507,18.48589234,1426.262631,857.3737369,1
10387,11,7.885256305,9.844711195,13.28024464,1438.757859,1712.248428,0
10387,12,8.72149061,10.09305904,23.04584611,1679.894005,1664.021199,0
10387,13,16.7191285,12.5203165,31.73752565,1668.803933,833.1196067,1
10387,14,16.98659708,10.49594239,22.80076197,1830.499105,1633.900179,0
10387,15,9.978609575,8.136715588,18.28656858,2088.17039,791.182961,1
10387,16,5.457754976,5.354973894,14.96331783,2114.839336,1577.032133,0
10387,17,10.61677014,6.062021872,24.74862128,2097.74093,790.225907,1
10387,18,12.34690111,9.018804972,17.46009649,2116.045462,1576.790908,0
10387,19,9.642146042,8.156332475,17.19859016,2145.187155,785.4812845,1
10387,20,12.54497273,11.00886961,22.21589215,2170.665976,782.9334024,1
10387,21,-0.32691937,-1.06301025,12.78620024,2240.153472,775.9846528,1
10387,22,10.56896841,14.25389337,26.55223059,2284.348162,1543.130368,0
10387,23,5.276714028,6.25396643,13.16201044,2747.967777,1450.406445,0
10387,24,4.444483865,8.401748992,16.90933646,2840.816399,715.9183601,1
10387,25,8.741212164,11.02684952,24.54212422,2932.436441,706.7563559,1
10387,26,13.32901192,5.38847177,21.53704763,3022.99948,697.700052,1
10387,27,0.331888737,11.25164862,12.86347346,3020.05612,697.994388,1
10387,28,15.42360809,10.42952772,18.05494405,3037.154435,1392.569113,0
10387,29,3.737961718,15.7706828,23.34118647,3088.741276,1382.251745,0
10387,30,13.86411912,8.059779554,19.69613552,3100.266267,689.9733733,1
10387,31,17.00596323,12.25603417,25.1805804,3138.667807,1372.266439,0
10387,32,12.46581955,6.545581597,17.85603802,3337.754264,1332.449147,0
10387,33,9.239166665,8.190477234,24.09021402,3346.633234,665.3366766,1
10387,34,9.603151136,10.65335036,24.20053532,3429.884989,657.0115011,1
10387,35,5.421908153,10.50519913,14.07869099,3507.882885,649.2117115,1
10387,36,12.78562714,11.52204183,17.39930364,3514.211933,648.5788067,1
10387,37,17.02925274,6.141993827,16.85276872,3527.826219,647.2173781,1
10387,38,17.71754984,10.24467047,25.3815651,3922.204445,607.7795555,1
10387,39,9.292924682,10.10817491,18.50098133,3932.205074,1213.558985,0
10387,40,7.736470167,2.092278673,19.91804013,4005.970235,599.4029765,1
10387,41,14.81120338,8.562529575,25.32438189,4049.213517,1190.157297,0
10387,42,7.564689262,7.184083874,13.56179111,4057.874914,1188.425017,0
10387,43,13.80051481,12.99831738,21.8542614,4054.380668,594.5619332,1
10387,44,10.54902161,12.75180308,23.74218488,4073.558987,592.6441013,1
10387,45,-0.78691764,5.739522943,11.10199308,4122.022591,587.7977409,1
10387,46,10.61002904,10.69981208,24.96759375,4161.751996,583.8248004,1
10387,47,11.57736468,8.933453432,10.82447494,4157.623558,584.2376442,1
10387,48,18.24950817,12.80859618,23.34065367,4212.524266,578.7475734,1
10387,49,0.89446022,6.296268906,12.39556596,4279.580821,1144.083836,0
10388,0,11.85878214,4.475323967,26.63280015,34.99960728,1993.000079,0
10388,1,6.384363368,9.73972735,19.23901907,75.11514512,992.4884855,1
10388,2,15.23283863,8.263588243,14.19231722,109.3710181,1978.125796,0
10388,3,13.44854869,10.50601638,21.72523113,168.701679,983.1298321,1
10388,4,5.982040807,6.471302297,16.02471892,282.0898558,971.7910144,1
10388,5,7.292036999,12.72702548,21.15471645,305.068958,1938.986208,0
10388,6,11.03274793,9.703878296,14.28004426,421.1351026,957.8864897,1
10388,7,6.657524476,11.48243057,21.99128928,466.9357994,953.3064201,1
10388,8,12.53401917,7.534842257,18.21959633,610.218401,938.9781599,1
10388,9,9.031248784,8.777495634,9.754826185,684.2739749,1863.145205,0
10388,10,7.130661809,10.17989621,16.2965137,755.6134913,924.4386509,1
10388,11,14.73050218,12.34025203,23.12934567,760.393246,1847.921351,0
10388,12,4.746001506,5.625686007,15.26939128,783.2644501,1843.34711,0
10388,13,9.237340111,14.08948671,28.837239,857.3592197,1828.528156,0
10388,14,8.456270003,11.65543236,22.45663605,968.257612,1806.348478,0
10388,15,13.37708392,10.47880355,25.06443817,1124.109925,1775.178015,0
10388,16,5.635506535,5.476635624,12.37804152,1134.425795,1773.114841,0
10388,17,24.75373955,7.708276877,30.19413305,1146.846529,1770.630694,0
10388,18,4.758184402,10.09058845,16.70067065,1174.495217,1765.100957,0
10388,19,13.17241104,10.32567466,23.87761662,1277.060455,1744.587909,0
10388,20,2.869027016,10.04703494,14.45335827,1334.629057,1733.074189,0
10388,21,10.14753098,4.816483032,9.858118239,1587.8911,841.21089,1
10388,22,13.42328003,7.135591039,15.67361565,1681.123129,831.8876871,1
10388,23,11.60715715,11.62757469,24.20579018,1766.603926,1646.679215,0
10388,24,14.83602352,7.603046897,24.4841832,1806.660211,1638.667958,0
10388,25,2.009206636,6.518162577,15.8452213,1800.61811,819.938189,1
10388,26,11.13884393,13.16973544,24.66676672,1920.094154,807.9905846,1
10388,27,17.6483986,3.661989496,16.23067438,1959.400591,1608.119882,0
10388,28,4.119504617,10.18834407,13.9754197,1939.419886,806.0580114,1
10388,29,14.58426431,8.877792974,23.04718095,2338.823511,766.1176489,1
10388,30,9.21023594,10.35134784,20.97408549,2430.592748,1513.88145,0
10388,31,14.03953293,11.95211532,19.34384975,2501.697368,749.8302632,1
10388,32,12.44622004,5.708668765,18.05779633,2609.260953,739.0739047,1
10388,33,4.170329273,4.65186831,17.95790928,2617.937861,738.2062139,1
10388,34,2.961319693,7.627293244,17.73209232,2621.1276,1475.77448,0
10388,35,14.79447635,9.094563158,20.80778143,2759.050013,1448.189997,0
10388,36,15.96608537,10.51744738,20.69890803,2761.776874,1447.644625,0
10388,37,12.03671841,10.42239744,23.25871282,2890.840826,710.9159174,1
10388,38,7.399145124,12.69359159,24.28004198,2938.014482,1412.397104,0
10388,39,-0.557251139,7.621393082,17.62456607,2918.921655,708.1078345,1
10388,40,15.43659476,7.437500528,18.21345674,3042.301022,1391.539796,0
10388,41,14.20485442,4.767527987,23.66206503,3123.035827,687.6964173,1
10388,42,2.629715309,11.11052238,25.05561245,3178.05042,682.194958,1
10388,43,10.64752554,6.795313904,20.04816162,3202.525055,679.7474945,1
10388,44,7.279301478,1.663641725,15.03964966,3208.805136,1358.238973,0
10388,45,5.918510704,16.11563926,29.13874976,3267.887295,673.2112705,1
10388,46,11.8998491,10.65715667,22.71608046,3271.495309,1345.700938,0
10388,47,8.856975686,9.658102203,15.40392206,3292.027142,1341.594572,0
10388,48,8.079486807,5.454268565,21.94595629,3699.148499,1260.1703,0
10388,49,12.4425615,8.746317365,16.5450355,4302.114707,1139.577059,0
10389,0,4.115796241,13.11049851,19.77890032,76.30072309,1984.739855,0
10389,1,12.14726829,8.869802754,21.78427927,89.89637115,991.0103629,1
10389,2,16.90476401,9.958437988,24.20808824,155.5902458,984.4409754,1
10389,3,8.623639705,9.84420857,13.97739363,308.5148959,969.1485104,1
10389,4,23.45082739,11.13461715,24.02727617,350.3046452,964.9695355,1
10389,5,18.24371548,8.208796768,26.77925482,391.8115927,960.8188407,1
10389,6,9.028472225,5.33614186,17.68058802,484.0345293,951.5965471,1
10389,7,16.57976563,7.181398024,19.52659217,485.3996702,1902.920066,0
10389,8,13.16374838,4.258515243,14.58777387,603.5009035,939.6499096,1
10389,9,9.771603607,8.324874503,13.33559124,611.5886833,1877.682263,0
10389,10,6.753225875,9.044327707,21.4718302,1157.736653,884.2263347,1
10389,11,11.84895246,14.85331896,17.68980892,1460.558864,853.9441136,1
10389,12,9.899739844,8.821364558,21.1811334,1658.130778,1668.373844,0
10389,13,22.2707389,5.973467984,14.17102199,1669.610688,1666.077862,0
10389,14,9.64418393,5.645670629,20.12284245,1653.842373,834.6157627,1
10389,15,9.518201646,9.693390909,23.01229964,1721.83075,827.816925,1
10389,16,7.73474037,11.18117458,15.36401293,1798.476319,1640.304736,0
10389,17,2.198182933,14.3498765,21.54585348,1803.102486,1639.379503,0
10389,18,10.92009079,10.42894652,18.63640994,1883.333772,811.6666228,1
10389,19,11.45252652,8.071434101,23.07185737,1891.629088,1621.674182,0
10389,20,10.55481793,7.465270575,19.84175363,1967.480227,803.2519773,1
10389,21,7.909316937,4.989654971,17.31623674,1984.305594,801.5694406,1
10389,22,11.42125387,13.23862382,20.78677352,2012.630106,798.7369894,1
10389,23,5.895145573,1.070541226,10.39648652,2053.956324,1589.208735,0
10389,24,15.06081602,11.79855604,24.20449506,2222.441185,1555.511763,0
10389,25,13.80945148,8.63473351,30.98225618,2296.782928,770.3217072,1
10389,26,4.840321992,9.208892318,20.7804675,2327.679419,1534.464116,0
10389,27,8.138187021,8.994586364,20.29234499,2395.257556,760.4742444,1
10389,28,5.313833263,12.45401276,20.19181368,2637.292626,736.2707374,1
10389,29,10.69642272,13.51054427,24.39815557,2870.048026,1425.990395,0
10389,30,3.788854812,6.978514909,12.81399925,2864.579432,713.5420568,1
10389,31,2.61179795,13.14774202,28.92045656,2902.443583,1419.511283,0
10389,32,12.20103053,10.98208994,21.21856581,3046.324114,1390.735177,0
10389,33,13.62470066,8.001270501,17.7338843,3196.394609,1360.721078,0
10389,34,12.24006981,5.576807889,17.11533652,3201.938764,679.8061236,1
10389,35,9.780867199,10.52417612,20.12693371,3325.324828,1334.935034,0
10389,36,13.64789942,8.635772984,24.77664337,3333.538776,1333.292245,0
10389,37,10.28666619,14.62389164,27.41378141,3487.505224,1302.498955,0
10389,38,7.864887699,8.697209352,16.7301104,3499.557446,1300.088511,0
10389,39,12.3535887,9.134406939,18.96381597,3678.097427,1264.380515,0
10389,40,15.48770067,11.43941663,28.13188546,3695.541164,1260.891767,0
10389,41,14.28929748,9.684947363,19.32840839,3725.741948,1254.85161,0
10389,42,16.35375839,4.130458645,16.29138121,3707.604364,629.2395636,1
10389,43,21.65768324,9.81773072,31.26915069,4188.719876,1162.256025,0
10389,44,6.283136576,13.63215562,25.08268904,4332.771556,1133.445689,0
10389,45,17.48889423,8.434964675,23.81532977,4357.708286,1128.458343,0
10389,46,11.70223221,8.798152159,31.76051501,4371.326925,1125.734615,0
10389,47,16.27987596,5.910801209,17.6313276,4398.670387,560.1329613,1
10389,48,8.217262832,10.85620942,27.93568169,4387.155474,561.2844526,1
10389,49,8.705220744,9.477820946,11.94481259,4551.798148,544.8201852,1
10390,0,17.12077025,8.259539788,27.53439684,14.96499467,1997.007001,0
10390,1,7.501750782,7.784960211,12.27199013,247.8471459,975.2152854,1
10390,2,15.11751906,6.292065199,22.28774312,327.0948534,967.2905147,1
10390,3,13.16106354,9.620667937,20.22973908,537.4654218,1892.506916,0
10390,4,12.23281726,8.439047921,30.20923942,592.0706547,1881.585869,0
10390,5,6.505973316,10.02407823,28.57089348,664.4157048,933.5584295,1
10390,6,8.600282523,4.095523381,10.25098668,768.19336,1846.361328,0
10390,7,2.655029696,7.631396559,19.424392,840.4902983,1831.90194,0
10390,8,11.04911835,8.819662939,24.9222906,867.9822397,913.201776,1
10390,9,12.4401857,4.869706051,20.43209824,872.5029644,912.7497036,1
10390,10,7.048756907,7.173387783,16.99841104,848.7546329,915.1245367,1
10390,11,7.683828928,5.82952242,16.40982971,926.3713768,1814.725725,0
10390,12,8.485427857,7.233078136,15.54931831,1408.00831,1718.398338,0
10390,13,4.936339677,6.965042005,15.26061131,1436.8978,1712.62044,0
10390,14,9.623424739,7.899486238,18.25939458,1437.925177,856.2074823,1
10390,15,11.59240587,12.07984941,10.8918598,1595.9387,1680.81226,0
10390,16,2.793794225,5.335377906,19.72453219,1610.589157,1677.882169,0
10390,17,10.4508342,8.876360097,24.52639327,1675.511138,1664.897772,0
10390,18,13.16326647,10.69028479,28.45503767,1670.653157,832.9346843,1
10390,19,6.987738896,10.73623509,17.56976862,1684.524953,831.5475047,1
10390,20,18.39713798,10.04840837,25.71021239,1678.176866,832.1823134,1
10390,21,7.272570835,10.63323363,23.79895788,1973.563403,802.6436597,1
10390,22,16.64000187,10.82826838,29.09261807,1964.542986,803.5457014,1
10390,23,14.99308252,8.749296022,22.17379359,1949.870435,805.0129565,1
10390,24,11.50813605,7.834695925,9.420642365,1991.46192,1601.707616,0
10390,25,8.452966754,10.21359219,25.71279003,2100.950105,1579.809979,0
10390,26,18.28934154,10.46552613,24.80270581,2224.250196,1555.149961,0
10390,27,5.889458929,4.320190776,24.76665178,2317.354883,1536.529023,0
10390,28,12.54000315,5.347765632,12.80141753,2448.651112,1510.269778,0
10390,29,11.81634974,12.4505859,28.99657919,2456.118853,1508.776229,0
10390,30,12.36921872,8.354618937,17.25531837,2519.865261,748.0134739,1
10390,31,4.306192659,10.02574719,19.15217312,2576.132042,1484.773592,0
10390,32,16.56135611,8.325767014,15.14363679,2585.026516,741.4973484,1
10390,33,12.08131471,5.348358801,14.31859658,2791.209391,1441.758122,0
10390,34,11.94277301,8.462562151,21.44929914,2789.987393,721.0012607,1
10390,35,12.76597594,10.58105948,22.56228011,2954.186323,1409.162735,0
10390,36,7.443706349,9.233756485,20.10914836,3125.351965,1374.929607,0
10390,37,11.24315711,7.486806719,9.746259576,3170.179668,682.9820332,1
10390,38,9.427179127,7.149935715,22.92073975,3175.73182,1364.853636,0
10390,39,2.480151433,10.47334795,17.79430653,3181.977001,1363.6046,0
10390,40,6.394387981,8.758930867,11.74023221,3224.350266,677.5649734,1
10390,41,12.0853697,8.248878753,18.01740155,3253.124613,1349.375077,0
10390,42,11.96536473,11.03141548,17.99030334,3299.452081,670.0547919,1
10390,43,17.33507803,9.728665011,20.00525327,3499.835459,1300.032908,0
10390,44,11.6083609,8.852396685,18.13897087,3504.510588,649.5489412,1
10390,45,3.863124786,4.648111992,13.25839739,3517.986068,648.2013932,1
10390,46,13.78014131,6.808892062,14.57185127,3692.333937,1261.533213,0
10390,47,9.240930038,9.032044453,23.02964593,3681.093509,631.8906491,1
10390,48,10.01097031,11.13404064,26.48694451,3727.781396,627.2218604,1
10390,49,16.30021959,10.64722338,14.74004105,3809.47912,1238.104176,0
10391,0,6.3946978,15.79280037,19.91974951,324.5636401,1935.087272,0
10391,1,6.776824591,11.12299656,20.27530428,421.5703292,1915.685934,0
10391,2,3.23044517,11.00285777,10.10704706,456.9818014,1908.60364,0
10391,3,13.22354191,8.789188872,14.03641738,516.9622845,948.3037716,1
10391,4,11.91780437,11.32067818,12.29393704,540.7157243,1891.856855,0
10391,5,7.369197384,4.997638249,16.26627415,581.6415792,941.8358421,1
10391,6,-0.430448954,14.25255441,19.64544367,599.6442674,1880.071147,0
10391,7,10.92349008,10.93520397,21.90190844,624.5362214,1875.092756,0
10391,8,10.19586518,6.828065631,19.27267392,637.0889514,1872.58221,0
10391,9,13.33696102,14.98835743,24.51334123,748.8610776,1850.227784,0
10391,10,8.148831841,13.64398706,16.68326789,1359.648122,864.0351878,1
10391,11,8.932491601,15.20633686,23.90821648,1350.259705,864.9740295,1
10391,12,3.355990508,8.076829482,20.93238712,1378.142324,862.1857676,1
10391,13,11.47622379,5.183246319,20.45544261,1462.330191,853.7669809,1
10391,14,1.81785158,7.965155526,18.40301146,1480.106521,1703.978696,0
10391,15,4.44156721,9.212003248,18.94423901,1588.086397,1682.382721,0
10391,16,13.49599528,6.581417104,23.96513702,1664.698101,1667.06038,0
10391,17,12.80825575,10.04705392,22.20260216,1755.901725,824.4098275,1
10391,18,12.12130873,8.868418589,13.286892,1812.005759,1637.598848,0
10391,19,7.940258171,7.74793399,19.31335994,1853.957839,1629.208432,0
10391,20,11.18551186,6.345928343,21.41647466,1848.622813,815.1377187,1
10391,21,0.699181654,10.3350374,18.45097029,1835.156769,816.4843231,1
10391,22,7.641307506,9.254760243,18.90238722,1922.02677,1615.594646,0
10391,23,15.20548601,9.463388781,24.79958353,1937.041425,1612.591715,0
10391,24,19.09774786,12.44506929,18.99657052,2249.914763,1550.017047,0
10391,25,11.37871575,5.754188596,19.36986181,2666.768732,733.3231268,1
10391,26,9.705856502,12.30435846,22.19661382,2759.448841,724.0551159,1
10391,27,15.63470553,11.76165884,17.12806463,2797.405391,720.2594609,1
10391,28,17.12757021,12.65227852,19.0588991,2941.549236,1411.690153,0
10391,29,9.273924456,3.481087715,17.35355706,2986.13331,701.386669,1
10391,30,1.574716844,9.926624558,12.4006103,3017.439245,698.2560755,1
10391,31,11.00384787,14.57697691,20.9798653,3074.423905,692.5576095,1
10391,32,12.04506917,13.29443383,29.70545347,3130.870205,686.9129795,1
10391,33,13.48221141,7.473344382,18.46413342,3196.655149,1360.66897,0
10391,34,10.72559906,11.74869725,22.93671274,3221.491265,677.8508735,1
10391,35,5.508469475,10.49831029,22.31669913,3322.196916,1335.560617,0
10391,36,1.145581337,6.809995244,18.05535391,3407.187032,659.2812968,1
10391,37,17.57460704,10.55762949,21.6050727,3392.828995,660.7171005,1
10391,38,13.48143563,8.836740835,13.78127195,3474.279412,1305.144118,0
10391,39,15.46917242,8.488356626,18.38910275,3518.353308,648.1646692,1
10391,40,12.54075716,12.20271961,19.05829463,3538.169478,646.1830522,1
10391,41,-0.357205474,2.997426897,8.361872982,3568.509424,643.1490576,1
10391,42,18.27779206,11.38788975,24.61556193,3572.517369,642.7482631,1
10391,43,12.30451997,10.08386966,23.47040847,3586.590631,641.3409369,1
10391,44,1.717353717,7.761113411,12.27097865,3574.347226,642.5652774,1
10391,45,8.746157149,11.32282902,28.28340283,3586.302296,1282.739541,0
10391,46,17.04746532,10.35155711,25.20901965,3713.084472,628.6915528,1
10391,47,7.550619428,7.966206349,22.27008396,3843.334002,1231.3332,0
10391,48,5.179268842,12.8805465,23.93574543,3957.25031,1208.549938,0
10391,49,7.412703366,1.358570521,11.51089114,3943.347602,605.6652398,1
10392,0,9.964599656,12.83295432,25.71171235,13.8042935,998.6195706,1
10392,1,6.78898091,9.431388096,17.41434406,402.8324824,1919.433504,0
10392,2,11.49877093,6.356591169,21.04346691,512.5758143,948.7424186,1
10392,3,7.253978094,8.987306846,19.87576848,622.9796006,1875.40408,0
10392,4,17.70870407,6.406741364,11.38006039,639.7813729,1872.043725,0
10392,5,12.74013967,13.38972637,17.88117814,647.6758598,1870.464828,0
10392,6,4.157583456,8.859258884,15.74547229,683.9241081,1863.215178,0
10392,7,11.50674209,12.5418981,26.26255729,719.7493718,1856.050126,0
10392,8,15.30692284,11.16872018,19.57760327,732.7329806,926.7267019,1
