id,time,variable,value
896,7, productionvolume,18.36298313
896,8, productionvolume,16.22395663
896,9, productionvolume,14.74144
896,10, productionvolume,12.83768245
896,11, productionvolume,11.02748983
896,12, productionvolume,9.213200576
896,13, productionvolume,5.828145035
896,14, productionvolume,1.655863594
896,0, sensordata,482.7241602
896,1, sensordata,700.9143526
896,2, sensordata,912.8035367
896,3, sensordata,1066.834414
896,4, sensordata,1233.831848
896,5, sensordata,1830.125432
896,6, sensordata,2093.9442
896,7, sensordata,2397.160861
896,8, sensordata,2735.652151
896,9, sensordata,2920.748156
896,10, sensordata,3227.947108
896,11, sensordata,3536.526476
896,12, sensordata,3699.513351
896,13, sensordata,4610.324482
896,14, sensordata,4892.916439
896,0, temperature,14.07780429
896,1, temperature,9.42098724
896,2, temperature,2.1288604
896,3, temperature,9.29303481
896,4, temperature,9.65756984
896,5, temperature,14.30130136
896,6, temperature,13.65519884
896,7, temperature,13.05793486
896,8, temperature,8.484524752
896,9, temperature,12.47010828
896,10, temperature,15.04395565
896,11, temperature,12.72294958
896,12, temperature,8.876943744
896,13, temperature,24.37655921
896,14, temperature,7.809465689
896,0, treatment,1
896,1, treatment,1
896,2, treatment,1
896,3, treatment,1
896,4, treatment,0
896,5, treatment,0
896,6, treatment,0
896,7, treatment,0
896,8, treatment,1
896,9, treatment,0
896,10, treatment,1
896,11, treatment,0
896,12, treatment,1
896,13, treatment,0
896,14, treatment,0
897,0, humidity,15.35103328
897,1, humidity,19.92850347
897,2, humidity,13.82250098
897,3, humidity,16.60873502
897,4, humidity,22.99890891
897,5, humidity,24.1151247
897,6, humidity,17.05009351
897,7, humidity,24.76772549
897,8, humidity,18.38811466
897,9, humidity,7.75036639
897,10, humidity,23.92743435
897,11, humidity,20.29698894
897,12, humidity,14.76831125
897,13, humidity,24.75656655
897,14, humidity,20.70808177
897,0, intensityofuse,6.294719015
897,1, intensityofuse,6.038735397
897,2, intensityofuse,8.374962234
897,3, intensityofuse,10.5246818
897,4, intensityofuse,10.65841535
897,5, intensityofuse,10.11479017
897,6, intensityofuse,8.515921667
897,7, intensityofuse,11.14155197
897,8, intensityofuse,9.466912944
897,9, intensityofuse,3.622017637
897,10, intensityofuse,8.619214962
897,11, intensityofuse,7.352796276
897,12, intensityofuse,4.876644292
897,13, intensityofuse,8.925691231
897,14, intensityofuse,10.13255295
897,0, productionvolume,32.63034455
897,1, productionvolume,31.2930751
897,2, productionvolume,30.37753447
897,3, productionvolume,28.92581901
897,4, productionvolume,26.69562767
897,5, productionvolume,24.43779698
897,6, productionvolume,23.17394141
897,7, productionvolume,21.61865776
897,8, productionvolume,19.19783283
897,9, productionvolume,18.23469468
897,10, productionvolume,16.86884212
897,11, productionvolume,15.15026787
897,12, productionvolume,13.95564062
897,13, productionvolume,12.2758035
897,14, productionvolume,10.49354831
897,0, sensordata,210.8966355
897,1, sensordata,401.1808344
897,2, sensordata,554.4731924
897,3, sensordata,835.4237054
897,4, sensordata,1155.887992
897,5, sensordata,1512.772913
897,6, sensordata,1638.962131
897,7, sensordata,1954.53392
897,8, sensordata,2286.116232
897,9, sensordata,2319.234379
897,10, sensordata,2620.112984
897,11, sensordata,2834.806655
897,12, sensordata,2978.50116
897,13, sensordata,3338.757791
897,14, sensordata,3589.18597
897,0, temperature,11.80163376
897,1, temperature,14.78950476
897,2, temperature,8.74930064
897,3, temperature,10.65746338
897,4, temperature,11.22682014
897,5, temperature,19.24834098
897,6, temperature,13.28799912
897,7, temperature,9.772792782
897,8, temperature,14.42487283
897,9, temperature,6.870141995
897,10, temperature,15.32549606
897,11, temperature,9.394120168
897,12, temperature,4.319119735
897,13, temperature,12.93465143
897,14, temperature,11.12583172
897,0, treatment,0
897,1, treatment,1
897,2, treatment,1
897,3, treatment,0
897,4, treatment,0
897,5, treatment,1
897,6, treatment,1
897,7, treatment,0
897,8, treatment,1
897,9, treatment,0
897,10, treatment,0
897,11, treatment,0
897,12, treatment,0
897,13, treatment,1
897,14, treatment,1
898,0, humidity,17.8746432
898,1, humidity,7.910394322
898,2, humidity,18.93489167
898,3, humidity,34.06393882
898,4, humidity,12.84593143
898,5, humidity,21.19136956
898,6, humidity,26.23493067
898,7, humidity,18.05255672
898,8, humidity,16.21336024
898,9, humidity,23.71917775
898,10, humidity,16.20019323
898,11, humidity,28.79503696
898,12, humidity,10.19018042
898,13, humidity,17.77486046
898,14, humidity,25.5170638
898,0, intensityofuse,5.2783694
898,1, intensityofuse,3.07238288
898,2, intensityofuse,8.064057796
898,3, intensityofuse,11.53014036
898,4, intensityofuse,4.215042993
898,5, intensityofuse,4.183467665
898,6, intensityofuse,9.064639338
898,7, intensityofuse,5.078551657
898,8, intensityofuse,6.949536455
898,9, intensityofuse,12.77897978
898,10, intensityofuse,7.329381162
898,11, intensityofuse,12.37394117
898,12, intensityofuse,7.649167403
898,13, intensityofuse,8.014541064
898,14, intensityofuse,9.270262056
898,0, productionvolume,32.73869193
898,1, productionvolume,31.9207047
898,2, productionvolume,30.88348892
898,3, productionvolume,29.31024864
898,4, productionvolume,27.49982945
898,5, productionvolume,26.4729371
898,6, productionvolume,25.34896184
898,7, productionvolume,23.98480426
898,8, productionvolume,23.31042235
898,9, productionvolume,21.37664977
898,10, productionvolume,19.87896877
898,11, productionvolume,17.48603112
898,12, productionvolume,15.09485712
898,13, productionvolume,13.93603562
898,14, productionvolume,11.62181935
898,0, sensordata,178.3924217
898,1, sensordata,272.3530105
898,2, sensordata,462.6003132
898,3, sensordata,806.4981248
898,4, sensordata,943.5530394
898,5, sensordata,1114.56583
898,6, sensordata,1330.804329
898,7, sensordata,1473.754393
898,8, sensordata,1598.473183
898,9, sensordata,1988.531886
898,10, sensordata,2125.292203
898,11, sensordata,2628.898461
898,12, sensordata,2842.644403
898,13, sensordata,3042.000924
898,14, sensordata,3471.453269
898,0, temperature,11.30178609
898,1, temperature,6.477589625
898,2, temperature,12.50569546
898,3, temperature,8.402384104
898,4, temperature,6.254098837
898,5, temperature,4.57791641
898,6, temperature,14.78567648
898,7, temperature,4.879193052
898,8, temperature,5.16272686
898,9, temperature,11.83494249
898,10, temperature,12.92985812
898,11, temperature,14.01623706
898,12, temperature,7.563611025
898,13, temperature,13.69538509
898,14, temperature,22.5715065
898,0, treatment,1
898,1, treatment,0
898,2, treatment,1
898,3, treatment,0
898,4, treatment,0
898,5, treatment,1
898,6, treatment,0
898,7, treatment,1
898,8, treatment,0
898,9, treatment,1
898,10, treatment,0
898,11, treatment,0
898,12, treatment,1
898,13, treatment,0
898,14, treatment,1
899,0, humidity,24.57204715
899,1, humidity,8.335008512
899,2, humidity,24.39231692
899,3, humidity,23.12217933
899,4, humidity,16.97340109
899,5, humidity,25.67700327
899,6, humidity,18.66961835
899,7, humidity,17.69565549
899,8, humidity,16.9247031
899,9, humidity,26.13838823
899,10, humidity,19.56665667
899,11, humidity,24.89014516
899,12, humidity,18.78443106
899,13, humidity,23.68183498
899,14, humidity,24.34359669
899,0, intensityofuse,10.50376295
899,1, intensityofuse,6.930152994
899,2, intensityofuse,9.868337612
899,3, intensityofuse,9.081975973
899,4, intensityofuse,13.7353714
899,5, intensityofuse,8.02555009
899,6, intensityofuse,9.184160237
899,7, intensityofuse,6.308669787
899,8, intensityofuse,6.109928395
899,9, intensityofuse,11.17111895
899,10, intensityofuse,6.8705238
899,11, intensityofuse,10.54341951
899,12, intensityofuse,9.238671749
899,13, intensityofuse,8.838538094
899,14, intensityofuse,9.867458454
899,0, productionvolume,32.2881638
899,1, productionvolume,30.8702642
899,2, productionvolume,29.6052481
899,3, productionvolume,27.93878953
899,4, productionvolume,26.01027374
899,5, productionvolume,23.99348247
899,6, productionvolume,22.43872157
899,7, productionvolume,21.22927673
899,8, productionvolume,20.34431551
899,9, productionvolume,18.42116441
899,10, productionvolume,16.51966649
899,11, productionvolume,15.12136312
899,12, productionvolume,13.17847441
899,13, productionvolume,12.01677783
899,14, productionvolume,10.51461907
899,0, sensordata,313.55086
899,1, sensordata,425.36988
899,2, sensordata,741.2255314
899,3, sensordata,936.4180586
899,4, sensordata,1260.499819
899,5, sensordata,1541.455441
899,6, sensordata,1811.012208
899,7, sensordata,1912.373114
899,8, sensordata,2046.207446
899,9, sensordata,2427.443231
899,10, sensordata,2616.656822
899,11, sensordata,2922.691038
899,12, sensordata,3123.766638
899,13, sensordata,3341.543517
899,14, sensordata,3577.050037
899,0, temperature,16.57032107
899,1, temperature,0.81554957
899,2, temperature,12.93799876
899,3, temperature,9.850984129
899,4, temperature,-1.394345715
899,5, temperature,16.71892004
899,6, temperature,22.83357445
899,7, temperature,2.825642369
899,8, temperature,3.610896875
899,9, temperature,9.86488667
899,10, temperature,10.44618179
899,11, temperature,16.81858026
899,12, temperature,3.896744873
899,13, temperature,10.02644127
899,14, temperature,13.05410301
899,0, treatment,0
899,1, treatment,1
899,2, treatment,1
899,3, treatment,0
899,4, treatment,0
899,5, treatment,1
899,6, treatment,1
899,7, treatment,1
899,8, treatment,0
899,9, treatment,0
899,10, treatment,1
899,11, treatment,0
899,12, treatment,1
899,13, treatment,1
899,14, treatment,0
900,0, humidity,19.59893391
900,1, humidity,12.42906319
900,2, humidity,23.94047291
900,3, humidity,12.51670318
900,4, humidity,22.6670492
900,5, humidity,20.98908435
900,6, humidity,17.5066045
900,7, humidity,12.47794645
900,8, humidity,14.55987787
900,9, humidity,14.20496909
900,10, humidity,25.78058813
900,11, humidity,22.62489552
900,12, humidity,9.414256014
900,13, humidity,13.7470457
900,14, humidity,23.73890746
900,0, intensityofuse,10.10097745
900,1, intensityofuse,4.918623366
900,2, intensityofuse,8.604353083
900,3, intensityofuse,8.402891005
900,4, intensityofuse,6.50292293
900,5, intensityofuse,9.011966019
900,6, intensityofuse,6.407620602
900,7, intensityofuse,7.76229206
900,8, intensityofuse,5.608447041
900,9, intensityofuse,5.556125032
900,10, intensityofuse,8.431014919
900,11, intensityofuse,7.947773138
900,12, intensityofuse,7.129097378
900,13, intensityofuse,5.466316242
900,14, intensityofuse,5.672102609
900,0, productionvolume,32.42295239
900,1, productionvolume,31.13322938
900,2, productionvolume,29.8779113
900,3, productionvolume,28.50087408
900,4, productionvolume,27.07351396
900,5, productionvolume,25.51444456
900,6, productionvolume,23.87310365
900,7, productionvolume,22.50698804
900,8, productionvolume,21.63909588
900,9, productionvolume,20.86543073
900,10, productionvolume,19.65909394
900,11, productionvolume,17.75804805
900,12, productionvolume,16.92067818
900,13, productionvolume,16.01721114
900,14, productionvolume,15.19477043
900,0, sensordata,273.114283
900,1, sensordata,426.0437866
900,2, sensordata,662.4369474
900,3, sensordata,857.7216261
900,4, sensordata,1020.224187
900,5, sensordata,1325.442445
900,6, sensordata,1512.62646
900,7, sensordata,1735.277128
900,8, sensordata,1830.47219
900,9, sensordata,1946.965907
900,10, sensordata,2194.116385
900,11, sensordata,2478.469201
900,12, sensordata,2529.481029
900,13, sensordata,2665.355631
900,14, sensordata,2811.599461
900,0, temperature,12.167655
900,1, temperature,6.768585575
900,2, temperature,16.38803209
900,3, temperature,9.877422366
900,4, temperature,9.247815439
900,5, temperature,8.241036638
900,6, temperature,10.98221473
900,7, temperature,6.002367363
900,8, temperature,-1.981171162
900,9, temperature,1.664156378
900,10, temperature,17.10563694
900,11, temperature,13.80001531
900,12, temperature,2.11749354
900,13, temperature,8.262453481
900,14, temperature,7.495439357
900,0, treatment,1
900,1, treatment,1
900,2, treatment,1
900,3, treatment,0
900,4, treatment,0
900,5, treatment,0
900,6, treatment,0
900,7, treatment,1
900,8, treatment,1
900,9, treatment,1
900,10, treatment,0
900,11, treatment,1
900,12, treatment,0
900,13, treatment,1
900,14, treatment,1
901,0, humidity,23.34235465
901,1, humidity,14.8631786
901,2, humidity,25.8073932
901,3, humidity,13.21134745
901,4, humidity,28.14981627
901,5, humidity,14.96623013
901,6, humidity,19.60860326
901,7, humidity,23.80063688
901,8, humidity,20.70241985
901,9, humidity,17.18083893
901,10, humidity,20.70532806
901,11, humidity,21.17253128
901,12, humidity,22.22937378
901,13, humidity,12.36209705
901,14, humidity,21.51297619
901,0, intensityofuse,10.12264952
901,1, intensityofuse,11.23229729
901,2, intensityofuse,7.643361685
901,3, intensityofuse,10.6200249
901,4, intensityofuse,6.696259875
901,5, intensityofuse,8.64302885
901,6, intensityofuse,13.23816246
901,7, intensityofuse,9.865511273
901,8, intensityofuse,9.968597537
901,9, intensityofuse,10.93306181
901,10, intensityofuse,6.075564097
901,11, intensityofuse,11.60433473
901,12, intensityofuse,13.07172936
901,13, intensityofuse,9.298435949
901,14, intensityofuse,11.50609446
901,0, productionvolume,32.28210544
901,1, productionvolume,30.23483236
901,2, productionvolume,28.40716253
901,3, productionvolume,26.60776085
901,4, productionvolume,25.01558657
901,5, productionvolume,23.94008012
901,6, productionvolume,22.0760305
901,7, productionvolume,19.64229103
901,8, productionvolume,17.56016655
901,9, productionvolume,15.61943195
901,10, productionvolume,13.6511179
901,11, productionvolume,11.78881219
901,12, productionvolume,9.931650787
901,13, productionvolume,7.758051336
901,14, productionvolume,5.772513762
901,0, sensordata,315.3683681
901,1, sensordata,659.196293
901,2, sensordata,888.9434543
901,3, sensordata,1128.728292
901,4, sensordata,1366.595736
901,5, sensordata,1520.242822
901,6, sensordata,1856.948028
901,7, sensordata,2250.364663
901,8, sensordata,2481.585372
901,9, sensordata,2832.585043
901,10, sensordata,3072.079587
901,11, sensordata,3391.276757
901,12, sensordata,3712.405943
901,13, sensordata,3960.178657
901,14, sensordata,4308.067215
901,0, temperature,9.797482017
901,1, temperature,15.65709173
901,2, temperature,11.25608442
901,3, temperature,3.755502989
901,4, temperature,9.356430526
901,5, temperature,8.676018581
901,6, temperature,9.030388593
901,7, temperature,11.78049201
901,8, temperature,-0.587387636
901,9, temperature,7.631700029
901,10, temperature,10.03967683
901,11, temperature,10.39751821
901,12, temperature,14.57450176
901,13, temperature,14.78297379
901,14, temperature,10.64759647
901,0, treatment,1
901,1, treatment,1
901,2, treatment,0
901,3, treatment,0
901,4, treatment,1
901,5, treatment,0
901,6, treatment,0
901,7, treatment,0
901,8, treatment,0
901,9, treatment,0
901,10, treatment,0
901,11, treatment,1
901,12, treatment,0
901,13, treatment,0
901,14, treatment,1
902,0, humidity,11.71244376
902,1, humidity,19.50360493
902,2, humidity,28.02153981
902,3, humidity,16.46969269
902,4, humidity,24.9308849
902,5, humidity,10.15987121
902,6, humidity,15.7125974
902,7, humidity,18.50495578
902,8, humidity,21.30893371
902,9, humidity,28.64048861
902,10, humidity,15.80293756
902,11, humidity,20.01082182
902,12, humidity,25.59527075
902,13, humidity,20.2101798
902,14, humidity,19.44962444
902,0, intensityofuse,6.737995056
902,1, intensityofuse,9.636253384
902,2, intensityofuse,9.508180878
902,3, intensityofuse,9.860339086
902,4, intensityofuse,11.33338941
902,5, intensityofuse,6.148883331
902,6, intensityofuse,12.4085523
902,7, intensityofuse,8.583839413
902,8, intensityofuse,10.71734374
902,9, intensityofuse,4.269851687
902,10, intensityofuse,11.90991201
902,11, intensityofuse,7.237765247
902,12, intensityofuse,7.690737894
902,13, intensityofuse,12.28892221
902,14, intensityofuse,12.92122207
902,0, productionvolume,32.69951369
902,1, productionvolume,31.15447309
902,2, productionvolume,29.585457
902,3, productionvolume,27.99839132
902,4, productionvolume,26.14279853
902,5, productionvolume,24.38240634
902,6, productionvolume,22.88079178
902,7, productionvolume,21.13720323
902,8, productionvolume,19.27959005
902,9, productionvolume,17.40645866
902,10, productionvolume,16.45491208
902,11, productionvolume,15.02749526
902,12, productionvolume,13.82445012
902,13, productionvolume,11.5422425
902,14, productionvolume,9.046944576
902,0, sensordata,190.1458924
902,1, sensordata,463.5121817
902,2, sensordata,731.2450929
902,3, sensordata,955.249885
902,4, sensordata,1275.797877
902,5, sensordata,1409.480223
902,6, sensordata,1779.557914
902,7, sensordata,1942.504732
902,8, sensordata,2273.618254
902,9, sensordata,2504.444149
902,10, sensordata,2649.141524
902,11, sensordata,2842.609897
902,12, sensordata,3077.497904
902,13, sensordata,3459.829345
902,14, sensordata,3826.087282
902,0, temperature,12.13829245
902,1, temperature,11.22071076
902,2, temperature,13.0889485
902,3, temperature,12.54479556
902,4, temperature,16.00669936
902,5, temperature,-1.793855789
902,6, temperature,10.04054265
902,7, temperature,6.513264277
902,8, temperature,11.32581869
902,9, temperature,16.54884926
902,10, temperature,3.214165099
902,11, temperature,7.020903288
902,12, temperature,11.58156169
902,13, temperature,13.01215825
902,14, temperature,9.983759905
902,0, treatment,0
902,1, treatment,1
902,2, treatment,1
902,3, treatment,1
902,4, treatment,0
902,5, treatment,1
902,6, treatment,1
902,7, treatment,0
902,8, treatment,0
902,9, treatment,1
902,10, treatment,0
902,11, treatment,1
902,12, treatment,0
902,13, treatment,0
902,14, treatment,1
903,0, humidity,15.16858762
903,1, humidity,10.31194167
903,2, humidity,14.0289809
903,3, humidity,15.28091427
903,4, humidity,18.60794979
903,5, humidity,27.87422588
903,6, humidity,16.28389691
903,7, humidity,16.09911722
903,8, humidity,15.55383311
903,9, humidity,23.0903162
903,10, humidity,13.8845997
903,11, humidity,25.53761934
903,12, humidity,27.0437142
903,13, humidity,28.38165332
903,14, humidity,22.29357096
903,0, intensityofuse,9.598468501
903,1, intensityofuse,5.033825324
903,2, intensityofuse,6.487445117
903,3, intensityofuse,1.559843067
903,4, intensityofuse,8.645219607
903,5, intensityofuse,13.40908654
903,6, intensityofuse,12.78917613
903,7, intensityofuse,4.860828771
903,8, intensityofuse,7.715335124
903,9, intensityofuse,10.27185198
903,10, intensityofuse,8.961361792
903,11, intensityofuse,5.821971146
903,12, intensityofuse,13.67935467
903,13, intensityofuse,12.96206616
903,14, intensityofuse,12.75965632
903,0, productionvolume,32.48899313
903,1, productionvolume,31.07958709
903,2, productionvolume,29.68176477
903,3, productionvolume,28.90396726
903,4, productionvolume,28.27528905
903,5, productionvolume,25.84149367
903,6, productionvolume,23.25029334
903,7, productionvolume,21.72060261
903,8, productionvolume,20.30748532
903,9, productionvolume,18.64727553
903,10, productionvolume,16.45943487
903,11, productionvolume,15.34966849
903,12, productionvolume,12.85381172
903,13, productionvolume,9.592327847
903,14, productionvolume,7.464839782
903,0, sensordata,253.3020613
903,1, sensordata,422.8218129
903,2, sensordata,672.6487571
903,3, sensordata,717.9817407
903,4, sensordata,855.5124764
903,5, sensordata,1392.039421
903,6, sensordata,1711.978888
903,7, sensordata,1854.847742
903,8, sensordata,2052.906661
903,9, sensordata,2409.855869
903,10, sensordata,2652.313668
903,11, sensordata,2817.542993
903,12, sensordata,3326.313492
903,13, sensordata,3795.988154
903,14, sensordata,4058.369509
903,0, temperature,8.678880714
903,1, temperature,14.42785541
903,2, temperature,14.8607106
903,3, temperature,4.751603665
903,4, temperature,4.519812668
903,5, temperature,16.6773415
903,6, temperature,12.19037213
903,7, temperature,13.30908368
903,8, temperature,9.762725231
903,9, temperature,24.27481776
903,10, temperature,10.57623336
903,11, temperature,12.85418741
903,12, temperature,14.92259415
903,13, temperature,9.176733586
903,14, temperature,5.175545582
903,0, treatment,0
903,1, treatment,0
903,2, treatment,1
903,3, treatment,1
903,4, treatment,0
903,5, treatment,1
903,6, treatment,1
903,7, treatment,0
903,8, treatment,1
903,9, treatment,0
903,10, treatment,1
903,11, treatment,0
903,12, treatment,0
903,13, treatment,1
903,14, treatment,0
904,0, humidity,30.24829357
904,1, humidity,12.80912258
904,2, humidity,23.55396359
904,3, humidity,26.59523404
904,4, humidity,16.57291171
904,5, humidity,27.58941905
904,6, humidity,14.13782817
904,7, humidity,24.90125636
904,8, humidity,26.32822491
904,9, humidity,19.31202082
904,10, humidity,22.84339185
904,11, humidity,18.24190392
904,12, humidity,18.94434969
904,13, humidity,18.81190682
904,14, humidity,24.06909005
904,0, intensityofuse,9.873327958
904,1, intensityofuse,11.17524791
904,2, intensityofuse,12.52233746
904,3, intensityofuse,9.102036083
904,4, intensityofuse,6.503367877
904,5, intensityofuse,10.47963109
904,6, intensityofuse,7.128668636
904,7, intensityofuse,9.416076773
904,8, intensityofuse,9.753417419
904,9, intensityofuse,10.4427534
904,10, intensityofuse,6.498536282
904,11, intensityofuse,8.691256269
904,12, intensityofuse,7.711887284
904,13, intensityofuse,8.204912434
904,14, intensityofuse,10.41692132
904,0, productionvolume,32.27753506
904,1, productionvolume,30.17990812
904,2, productionvolume,28.29213158
904,3, productionvolume,26.42768382
904,4, productionvolume,25.12507087
904,5, productionvolume,23.26221819
904,6, productionvolume,21.71764646
904,7, productionvolume,19.60164415
904,8, productionvolume,17.99574277
904,9, productionvolume,15.88623108
904,10, productionvolume,13.91574588
904,11, productionvolume,12.54412824
904,12, productionvolume,11.24375125
904,13, productionvolume,9.70501025
904,14, productionvolume,7.971642834
904,0, sensordata,316.739482
904,1, sensordata,629.2880813
904,2, sensordata,949.7629836
904,3, sensordata,1202.928253
904,4, sensordata,1337.869565
904,5, sensordata,1683.464977
904,6, sensordata,1877.348849
904,7, sensordata,2242.157905
904,8, sensordata,2441.111072
904,9, sensordata,2793.019602
904,10, sensordata,3032.256635
904,11, sensordata,3271.814729
904,12, sensordata,3426.152792
904,13, sensordata,3662.344133
904,14, sensordata,3946.163017
904,0, temperature,8.439373676
904,1, temperature,9.46716181
904,2, temperature,11.23204758
904,3, temperature,6.559742342
904,4, temperature,9.887694495
904,5, temperature,7.036718883
904,6, temperature,15.66058676
904,7, temperature,13.76758008
904,8, temperature,9.983197996
904,9, temperature,17.52045777
904,10, temperature,9.919769419
904,11, temperature,14.43669337
904,12, temperature,16.49760446
904,13, temperature,10.81250932
904,14, temperature,6.051432421
904,0, treatment,0
904,1, treatment,1
904,2, treatment,1
904,3, treatment,1
904,4, treatment,0
904,5, treatment,1
904,6, treatment,0
904,7, treatment,1
904,8, treatment,0
904,9, treatment,0
904,10, treatment,1
904,11, treatment,1
904,12, treatment,0
904,13, treatment,0
904,14, treatment,1
905,0, humidity,23.51244768
905,1, humidity,19.52180107
905,2, humidity,21.41635262
905,3, humidity,11.8606191
905,4, humidity,14.19509625
905,5, humidity,21.92592581
905,6, humidity,26.97372079
905,7, humidity,28.79682749
905,8, humidity,19.72433391
905,9, humidity,18.73563316
905,10, humidity,19.37765249
905,11, humidity,33.54689484
905,12, humidity,21.20170325
905,13, humidity,22.02011646
905,14, humidity,22.78138621
905,0, intensityofuse,8.89244722
905,1, intensityofuse,10.54681987
905,2, intensityofuse,13.05637226
905,3, intensityofuse,9.854414566
905,4, intensityofuse,5.504341455
905,5, intensityofuse,6.286647489
905,6, intensityofuse,7.442140365
905,7, intensityofuse,10.9568723
905,8, intensityofuse,9.224509001
905,9, intensityofuse,13.60811044
905,10, intensityofuse,8.69265342
905,11, intensityofuse,10.65097794
905,12, intensityofuse,6.787176298
905,13, intensityofuse,7.497188489
905,14, intensityofuse,12.3198574
905,0, productionvolume,32.42443881
905,1, productionvolume,30.39822005
905,2, productionvolume,27.79876257
905,3, productionvolume,26.0586069
905,4, productionvolume,24.76421537
905,5, productionvolume,23.8260157
905,6, productionvolume,22.56741247
905,7, productionvolume,19.9407368
905,8, productionvolume,17.31880279
905,9, productionvolume,14.72560475
905,10, productionvolume,12.16594834
905,11, productionvolume,10.28921215
905,12, productionvolume,8.684273775
905,13, productionvolume,6.916378749
905,14, productionvolume,5.357761115
905,0, sensordata,272.6683583
905,1, sensordata,607.8656273
905,2, sensordata,1052.505602
905,3, sensordata,1216.973643
905,4, sensordata,1353.761745
905,5, sensordata,1541.009211
905,6, sensordata,1751.603584
905,7, sensordata,2266.175378
905,8, sensordata,2538.183785
905,9, sensordata,3044.134789
905,10, sensordata,3306.080709
905,11, sensordata,3683.293572
905,12, sensordata,3806.913087
905,13, sensordata,4118.173288
905,14, sensordata,4348.157797
905,0, temperature,5.481024597
905,1, temperature,15.36391926
905,2, temperature,11.95543481
905,3, temperature,4.811938159
905,4, temperature,4.377653685
905,5, temperature,10.6432554
905,6, temperature,11.00160052
905,7, temperature,21.53150208
905,8, temperature,9.722858257
905,9, temperature,10.76193179
905,10, temperature,12.8976194
905,11, temperature,15.38232035
905,12, temperature,8.648965901
905,13, temperature,19.39216166
905,14, temperature,6.780097669
905,0, treatment,0
905,1, treatment,0
905,2, treatment,1
905,3, treatment,0
905,4, treatment,1
905,5, treatment,1
905,6, treatment,0
905,7, treatment,0
905,8, treatment,0
905,9, treatment,0
905,10, treatment,1
905,11, treatment,1
905,12, treatment,0
905,13, treatment,1
905,14, treatment,0
906,0, humidity,17.58319422
906,1, humidity,16.39561865
906,2, humidity,17.12931638
906,3, humidity,26.18196686
906,4, humidity,20.41699289
906,5, humidity,17.08305905
906,6, humidity,19.53923144
906,7, humidity,14.13347835
906,8, humidity,17.18617978
906,9, humidity,20.86804699
906,10, humidity,6.701967492
906,11, humidity,17.79598688
906,12, humidity,18.79432334
906,13, humidity,25.11441101
906,14, humidity,20.34333368
906,0, intensityofuse,7.885352922
906,1, intensityofuse,9.814281172
906,2, intensityofuse,11.79746779
906,3, intensityofuse,14.13645456
906,4, intensityofuse,10.67393145
906,5, intensityofuse,8.781527025
906,6, intensityofuse,1.605279584
906,7, intensityofuse,11.0555838
906,8, intensityofuse,6.059598387
906,9, intensityofuse,8.701026036
906,10, intensityofuse,6.932962234
906,11, intensityofuse,5.849600573
906,12, intensityofuse,7.028975713
906,13, intensityofuse,6.365610955
906,14, intensityofuse,6.894458675
906,0, productionvolume,32.76109035
906,1, productionvolume,31.16021284
906,2, productionvolume,29.44402658
906,3, productionvolume,26.66779884
906,4, productionvolume,24.01574064
906,5, productionvolume,22.17410325
906,6, productionvolume,21.14133608
906,7, productionvolume,20.4345206
906,8, productionvolume,19.52016575
906,9, productionvolume,18.21311651
906,10, productionvolume,16.6533344
906,11, productionvolume,15.36664588
906,12, productionvolume,14.15671287
906,13, productionvolume,12.89479384
906,14, productionvolume,11.24335209
906,0, sensordata,171.6728948
906,1, sensordata,480.2632534
906,2, sensordata,761.9526845
906,3, sensordata,1318.932999
906,4, sensordata,1565.460223
906,5, sensordata,1782.308802
906,6, sensordata,1875.290373
906,7, sensordata,2056.783801
906,8, sensordata,2142.428806
906,9, sensordata,2393.636242
906,10, sensordata,2610.363439
906,11, sensordata,2779.642797
906,12, sensordata,2973.34334
906,13, sensordata,3218.029317
906,14, sensordata,3408.965056
906,0, temperature,5.373574162
906,1, temperature,16.82905145
906,2, temperature,14.57295725
906,3, temperature,18.40333043
906,4, temperature,13.60806974
906,5, temperature,10.00822569
906,6, temperature,11.7372402
906,7, temperature,6.02383927
906,8, temperature,10.73422161
906,9, temperature,7.899763622
906,10, temperature,12.24454608
906,11, temperature,9.326142141
906,12, temperature,2.114244921
906,13, temperature,15.05027329
906,14, temperature,3.395111721
906,0, treatment,0
906,1, treatment,1
906,2, treatment,1
906,3, treatment,1
906,4, treatment,0
906,5, treatment,0
906,6, treatment,1
906,7, treatment,1
906,8, treatment,0
906,9, treatment,0
906,10, treatment,0
906,11, treatment,0
906,12, treatment,1
906,13, treatment,0
906,14, treatment,0
907,0, humidity,14.59169546
907,1, humidity,16.48632705
907,2, humidity,23.09120343
907,3, humidity,20.13255188
907,4, humidity,12.33122792
907,5, humidity,16.07690396
907,6, humidity,21.00220489
907,7, humidity,13.86713749
907,8, humidity,17.03303952
907,9, humidity,17.02116457
907,10, humidity,24.02810674
907,11, humidity,13.32947971
907,12, humidity,20.83223431
907,13, humidity,19.45968202
907,14, humidity,28.05820234
907,0, intensityofuse,6.668775679
907,1, intensityofuse,8.035578947
907,2, intensityofuse,11.90793201
907,3, intensityofuse,8.164664304
907,4, intensityofuse,6.130354123
907,5, intensityofuse,5.182355283
907,6, intensityofuse,9.672983769
907,7, intensityofuse,6.924687234
907,8, intensityofuse,8.586009391
907,9, intensityofuse,4.608563906
