caseNumber,steps,temperature,intensityOfUse,humidity,productionVolume,treatment
511,12,12.54025005,4.890986594,20.1172277,1890.574682,0
511,13,0.155895407,8.547951062,26.29195291,1876.237825,0
511,14,15.001813,12.97114086,12.11506951,1865.722274,0
511,15,2.429774298,16.33145744,23.89949324,1658.128204,1
511,16,6.554016188,9.233590224,19.46876471,1671.719938,1
511,17,6.832202853,9.460770642,29.11958424,1834.938714,0
511,18,9.439037931,10.57717238,22.37145401,1823.394853,0
511,19,15.26646236,14.84387577,19.74002662,1645.153516,1
511,20,13.87123276,10.70580105,19.05202291,1815.133695,0
511,21,7.899286693,9.118114132,20.23372402,1646.172311,1
511,22,9.978188249,6.981033857,12.1433916,1789.522207,0
511,23,3.46874158,7.955256012,20.25380832,1769.481634,0
511,24,6.552220442,6.540228615,16.92916672,1616.35202,1
511,25,7.244957586,14.74004997,21.59699964,1780.42252,0
511,26,15.68324167,6.40263032,18.35394632,1751.990462,0
511,27,15.85805616,9.793460189,18.58562647,1604.894043,1
511,28,13.95653381,9.960198101,20.33947631,1759.951546,0
511,29,6.603667355,10.0564796,23.48318039,1597.732755,1
511,30,15.00542443,10.58938259,13.90520031,1763.674285,0
511,31,11.78746688,10.91067828,22.10335788,1739.41159,0
511,32,21.563608,13.06570543,22.21777108,1591.844535,1
511,33,8.812197127,8.412558077,21.27004302,1759.268072,0
511,34,8.055699642,11.10243423,26.31354432,1606.880048,1
511,35,9.606834522,11.02308125,19.89297903,1759.764355,0
511,36,4.075841962,7.815731135,25.42662744,1741.656207,0
511,37,16.39785377,9.029495268,19.40285955,1603.603478,1
511,38,1.26806213,10.85775824,29.68070874,1766.528442,0
511,39,7.268875077,6.429878124,19.79941258,1751.274658,0
511,40,2.859017277,10.83787135,18.11770437,1596.620012,1
511,41,4.291907264,9.476402857,25.45319286,1759.202981,0
511,42,14.41652257,5.640759729,11.36936144,1590.042848,1
511,43,17.38073644,12.65850315,14.81619037,1757.718754,0
511,44,3.398688853,11.44696188,28.40994768,1744.926427,0
511,45,7.729301607,7.373769064,24.58291626,1585.565862,1
511,46,11.40421205,8.539649835,16.90904337,1746.818574,0
511,47,13.60558291,10.25444681,10.83450485,1723.394138,0
511,48,13.33035198,12.14803796,18.42375651,1714.342906,0
511,49,14.55514403,7.899987349,19.68929935,1568.120677,1
512,0,9.115328858,2.727260344,22.60462754,1972.358767,0
512,1,10.05592539,9.68092471,18.3980342,1964.057567,0
512,2,-5.037689612,12.985257,30.95137173,1785.912334,1
512,3,12.48719949,7.497776543,29.19754603,1800,1
512,4,20.51974998,13.0001916,21.03966346,1800,1
512,5,15.18174996,8.870119194,14.12652259,1982.686749,0
512,6,3.02643271,10.57380907,27.85940382,1968.717048,0
512,7,15.32254847,11.59252655,24.28964449,1800,1
512,8,12.10968356,13.72253924,16.10073214,1961.137252,0
512,9,10.12359163,5.90939098,14.91461793,1943.537579,0
512,10,15.69760571,6.928702416,10.96734515,1916.43677,0
512,11,-5.150096868,9.240332487,22.08686552,1755.293279,1
512,12,0.958279203,5.008440009,23.05756181,1769.618955,1
512,13,6.590328838,12.86082178,18.83930745,1776.810465,1
512,14,14.3380581,4.483376758,18.133945,1800,1
512,15,10.82420006,2.533860922,21.96359582,1800,1
512,16,10.65705541,6.667648936,27.12899326,1800,1
512,17,12.90137285,4.918744644,25.90576448,1982.299346,0
512,18,8.338039072,6.222393744,16.28154572,1800,1
512,19,16.61309922,9.639256878,17.44967864,1800,1
512,20,3.830481314,8.797157613,19.63395594,1800,1
512,21,8.193502987,9.566680062,22.22674886,1977.18515,0
512,22,12.18529512,9.092150027,15.38903705,1800,1
512,23,19.0148786,5.789252938,18.97768569,1990.089127,0
512,24,13.52038488,8.165948078,18.20536176,1800,1
512,25,9.493427347,9.431075256,19.48275944,1800,1
512,26,6.387868882,8.673591369,22.57069253,1800,1
512,27,4.239215193,8.308518782,16.8881505,1977.113419,0
512,28,4.1402136,10.16991566,22.39232078,1785.761845,1
512,29,10.52395289,11.22678838,21.01465896,1800,1
512,30,10.82057633,9.294004036,28.28100361,1800,1
512,31,11.92898925,9.728767323,24.18048307,1977.028781,0
512,32,13.63812151,4.136823021,22.31400716,1962.69448,0
512,33,4.063531135,3.907639506,17.84792083,1782.829438,1
512,34,12.23155854,12.8114333,23.59222976,1957.343305,0
512,35,14.49511247,5.162623235,12.44304768,1940.103263,0
512,36,11.49739606,9.928724446,18.27983209,1777.989837,1
512,37,5.462038291,15.54253063,31.35736644,1800,1
512,38,9.880145713,4.843675958,18.49778338,1984.571459,0
512,39,9.662146189,13.77635268,21.84268534,1971.294302,0
512,40,3.742990921,11.9240641,25.07387836,1791.689158,1
512,41,13.37390012,11.04085281,18.57494709,1970.275815,0
512,42,16.33057226,10.25213045,11.43622564,1954.574465,0
512,43,14.5194579,8.804310059,23.43236782,1784.851764,1
512,44,6.255151686,13.28565266,16.73551982,1800,1
512,45,13.47401556,6.989120863,17.0355152,1800,1
512,46,6.530160984,1.378583825,17.340744,1974.587511,0
512,47,6.977016134,10.67376263,30.0329422,1960.025901,0
512,48,14.42460512,9.417914362,15.50071624,1766.147653,1
512,49,8.223394521,8.339116677,10.8093744,1797.222568,1
513,0,3.975987836,15.54205148,25.24727801,1982.927519,0
513,1,9.914888022,1.046041436,10.16643922,1800,1
513,2,7.243519537,7.664115324,23.79242452,1800,1
513,3,8.592207883,9.446274715,21.62872176,1964.1364,0
513,4,6.899742974,10.32333106,21.21842406,1768.251221,1
513,5,11.29677973,10.23516306,14.82265713,1797.022362,1
513,6,10.57027322,6.447403642,14.53471592,1792.392777,1
513,7,6.077990463,8.206300762,18.6264466,1980.71526,0
513,8,10.55872117,9.994717193,17.16698112,1937.543462,0
513,9,14.62175182,9.619807678,15.17894369,1754.136675,1
513,10,10.56659792,8.534219456,21.06954784,1944.743744,0
513,11,11.29230908,4.006448714,21.6040996,1770.587166,1
513,12,5.673950013,10.34701178,22.12526456,1800,1
513,13,16.96208982,9.08966889,10.43930404,1800,1
513,14,12.07482175,5.401169392,16.68838237,1981.648934,0
513,15,6.348395002,13.48550889,19.18733428,1794.747927,1
513,16,11.19647214,8.848219307,24.96148694,1800,1
513,17,8.028042413,10.27664759,22.17039413,1800,1
513,18,18.94290278,6.863569135,12.17867729,1800,1
513,19,16.43509415,6.223323847,8.883323243,1987.071998,0
513,20,3.746670449,10.2162434,13.16169217,1800,1
513,21,8.111266128,5.467349198,19.34654252,1800,1
513,22,15.6093187,5.766550927,12.7330325,1975.628195,0
513,23,5.048743205,14.5901267,18.92740809,1956.407957,0
513,24,10.61794851,9.945469376,24.0799786,1952.968297,0
513,25,6.273212379,8.888066916,17.70496673,1922.507724,0
513,26,7.709240311,8.258486319,24.29041397,1913.215656,0
513,27,6.764170375,4.096374108,21.99742026,1754.89634,1
513,28,4.671794787,4.201968745,18.98059375,1782.135258,1
513,29,4.638702486,10.54501874,22.77386779,1956.939757,0
513,30,9.283934573,6.205367573,27.41877726,1925.943558,0
513,31,8.926616643,6.163658036,17.27855993,1904.563869,0
513,32,9.481738753,8.705611664,20.78315788,1893.088488,0
513,33,4.145890479,11.621103,19.75077213,1879.255297,0
513,34,10.07714519,8.052795898,21.57564362,1864.397762,0
513,35,6.883305615,5.242108963,16.11131219,1824.771509,0
513,36,14.51736975,10.84861891,19.72799599,1669.010296,1
513,37,5.724767328,11.10238596,29.61319551,1828.682345,0
513,38,16.77773276,5.677336603,14.27163295,1811.857665,0
513,39,6.560363611,8.531145642,17.07228816,1629.265143,1
513,40,17.16193229,11.88201647,16.79100448,1655.706125,1
513,41,9.908487514,10.86244502,21.88821902,1820.22793,0
513,42,3.880790356,15.77421737,28.78555633,1790.671362,0
513,43,9.642552913,9.811952225,11.90466873,1638.786103,1
513,44,0.634725365,7.084528022,19.55246598,1794.999923,0
513,45,6.115933241,14.26140759,23.50669377,1777.449578,0
513,46,8.114334733,3.631366518,19.23206987,1753.781565,0
513,47,9.016846509,3.551683336,16.65036429,1733.746862,0
513,48,2.866762293,7.972748521,14.5256104,1588.408342,1
513,49,14.1534663,8.640008352,21.21213173,1733.585861,0
514,0,12.99809501,5.423260435,16.07481239,1982.310584,0
514,1,15.14316907,3.512030657,13.52322189,1971.161979,0
514,2,5.961188009,8.91837381,25.6495241,1794.703775,1
514,3,10.05990118,8.479641503,15.84458042,1800,1
514,4,7.296074817,11.41716158,20.72751021,1971.072675,0
514,5,6.097839784,11.21834201,19.7660222,1962.212797,0
514,6,9.212362299,5.25991694,20.18863883,1787.154999,1
514,7,5.199631021,12.2332594,26.16832438,1957.322982,0
514,8,11.09988858,9.633705521,25.68396695,1793.828054,1
514,9,10.56461127,8.067779022,30.01419688,1977.875831,0
514,10,10.75625001,10.84880485,30.16212651,1793.359446,1
514,11,15.57187824,7.478106709,20.11731578,1976.176824,0
514,12,5.802895549,6.522698758,24.47175843,1938.371279,0
514,13,7.20502472,5.743210134,9.620321586,1917.053819,0
514,14,15.67327928,8.405163108,20.13155529,1754.962965,1
514,15,12.2687642,5.991492654,20.04744155,1920.323386,0
514,16,4.131965199,11.65541268,23.97490667,1895.72241,0
514,17,9.903630596,10.51225144,22.85369269,1877.090492,0
514,18,19.38175174,8.181182741,19.94085655,1859.456131,0
514,19,4.534747557,8.027840692,17.97237936,1686.667386,1
514,20,17.78274457,6.580831256,16.5181837,1835.477902,0
514,21,-0.011795114,7.635051593,23.24943192,1682.825474,1
514,22,10.92151192,9.368950424,30.31691621,1855.803891,0
514,23,5.489364816,10.66205207,13.11915841,1693.996552,1
514,24,8.09908644,7.384796564,28.07302084,1842.722267,0
514,25,8.371455177,7.648002957,24.4177659,1685.495073,1
514,26,10.13967651,10.85663488,25.99822452,1715.508491,1
514,27,18.45045046,13.04091988,17.20151669,1750.345148,1
514,28,13.11841762,11.08618237,28.72136128,1919.381263,0
514,29,12.37010259,5.301735027,14.51582825,1904.365248,0
514,30,18.10294819,7.926457984,25.91727529,1738.763276,1
514,31,6.105321605,15.13852063,14.61728515,1903.419347,0
514,32,16.0161768,6.577531327,22.03465933,1868.468653,0
514,33,17.3588727,-0.558619385,9.128190917,1860.665475,0
514,34,7.951043949,9.128849637,20.21022639,1837.118906,0
514,35,13.7568997,10.97017211,15.41221859,1691.506897,1
514,36,8.361853539,11.42354744,22.77802139,1713.312366,1
514,37,9.68275315,10.03959232,19.59312971,1853.241456,0
514,38,11.5697519,5.594803029,20.42100687,1832.43294,0
514,39,10.83644782,11.35779777,21.99832467,1674.076673,1
514,40,8.968095788,5.72526708,15.08304925,1665.904198,1
514,41,14.09050411,6.473677485,18.74154377,1837.625847,0
514,42,2.508071685,11.18292266,28.29051726,1665.129835,1
514,43,2.807438759,13.14913766,16.70403954,1831.275325,0
514,44,3.725765148,6.134358962,26.30126858,1670.416508,1
514,45,21.10702879,6.742783038,21.51063814,1845.199808,0
514,46,7.638286417,15.70309227,29.90311702,1831.247044,0
514,47,7.706360335,6.709537724,18.08110495,1812.965823,0
514,48,13.36287046,4.042728576,20.31569201,1782.365676,0
514,49,10.91717021,10.11541661,16.46616541,1754.633787,0
515,0,8.340377135,9.87873099,27.0849668,1800,1
515,1,8.155932933,11.57954393,24.85916424,1984.343083,0
515,2,11.29249311,9.750519277,14.63281302,1970.206169,0
515,3,7.492148599,7.94514317,22.30115568,1786.216768,1
515,4,13.06778198,7.822988421,16.59147634,1956.613717,0
515,5,11.21813979,8.49563092,23.66861062,1782.340787,1
515,6,5.840041106,12.081314,18.04519297,1962.803649,0
515,7,10.57694832,4.715411166,20.85634952,1769.112397,1
515,8,4.652862507,6.87794035,27.11143993,1960.918263,0
515,9,5.576565495,12.60215061,23.02520944,1800,1
515,10,13.20187503,8.351188372,13.67238367,1986.704758,0
515,11,5.945702463,8.744010163,11.77001064,1976.497243,0
515,12,9.32184751,6.929313443,15.6319565,1800,1
515,13,7.58321574,12.57068204,18.1325596,1971.486041,0
515,14,7.460535536,3.243472907,11.37766875,1948.74268,0
515,15,18.73866603,7.154180166,17.5159069,1785.199517,1
515,16,11.72123232,7.064974124,14.57080363,1791.581141,1
515,17,7.770555845,8.566230107,17.84272985,1978.09755,0
515,18,8.391276279,6.816229864,13.29970274,1968.988828,0
515,19,7.966009218,12.13175208,14.72130716,1786.143149,1
515,20,2.805104371,8.029712462,25.70498056,1800,1
515,21,14.60118706,9.496387964,15.49227579,1800,1
515,22,5.01739982,7.072854985,17.3049178,1960.845203,0
515,23,8.908479829,7.34174903,15.52978828,1914.910521,0
515,24,4.017311675,10.75186968,24.105137,1899.66173,0
515,25,9.246928088,13.31105913,25.56823624,1871.567662,0
515,26,9.154072879,9.084836896,15.24806222,1840.727397,0
515,27,9.627841971,13.04215425,19.23133088,1829.75225,0
515,28,5.30739455,5.683712332,19.03271692,1677.483377,1
515,29,4.634063912,14.6107233,24.38734001,1707.799307,1
515,30,9.735556678,6.47287738,16.02212242,1715.250307,1
515,31,6.225274058,9.544854995,27.89745515,1737.534363,1
515,32,12.31930155,13.90078671,21.94030476,1927.399419,0
515,33,17.86827875,10.38247213,19.30055397,1909.858751,0
515,34,13.0902064,10.94242499,24.77494541,1746.051016,1
515,35,16.78821732,10.02259324,19.23541477,1771.104466,1
515,36,9.243599466,8.486839258,23.85456347,1800,1
515,37,8.274348299,11.75278852,23.5760633,1987.556477,0
515,38,16.26150534,14.08097692,21.54000273,1800,1
515,39,0.493700732,8.12051227,23.70592144,1800,1
515,40,3.043296552,7.868438499,17.1564206,1800,1
515,41,0.427570141,10.87553556,21.95399698,1984.826974,0
515,42,14.06605492,14.10603752,20.59713331,1798.493023,1
515,43,14.99522531,4.823581787,18.4516762,1800,1
515,44,7.078611826,9.065188806,23.94066651,1800,1
515,45,12.407152,11.73178931,19.54729268,1987.706995,0
515,46,5.334883995,9.593925094,25.30815629,1976.971029,0
515,47,10.14579924,8.559847235,19.60817674,1960.694097,0
515,48,20.14737257,7.824096809,10.65019263,1781.495258,1
515,49,9.580893952,5.455607386,19.64329055,1798.505356,1
516,0,2.304808571,13.24084902,28.1865101,1800,1
516,1,9.033411659,11.32207142,23.38815067,1800,1
516,2,15.64662849,10.23359331,19.16186042,1800,1
516,3,16.2342822,11.32426061,27.56189975,1996.073923,0
516,4,10.68788869,6.944175019,24.62606306,1988.765721,0
516,5,4.375671938,9.017878559,27.49245294,1800,1
516,6,15.2873582,12.04227839,19.1228742,1987.944328,0
516,7,18.68521002,10.63372827,14.02808412,1971.468684,0
516,8,14.87921202,8.726806527,20.35346301,1800,1
516,9,5.102179851,7.535255199,23.54206374,1800,1
516,10,13.37546945,10.10399801,21.79209075,1800,1
516,11,14.95441812,8.676656553,21.98533048,1800,1
516,12,12.33214931,12.53239891,28.28350948,1983.453286,0
516,13,16.05482839,7.753359205,19.5041651,1787.570564,1
516,14,13.34833064,2.755122492,16.20209533,1800,1
516,15,7.417841594,7.366823208,26.42874765,1968.34237,0
516,16,17.64048662,9.766366623,15.72941315,1946.292851,0
516,17,11.60396238,6.300264575,9.148431101,1757.790379,1
516,18,10.89692399,5.797079373,15.77311906,1927.588057,0
516,19,6.932608002,3.08228063,9.624105765,1913.020516,0
516,20,7.393420395,6.149490504,19.56127832,1748.587648,1
516,21,10.27531173,12.49385282,24.35099675,1758.151127,1
516,22,14.0248286,7.865697093,16.07099726,1787.07377,1
516,23,4.109002843,12.81674825,26.71098001,1972.544306,0
516,24,8.463010609,4.070754961,23.75495776,1795.743322,1
516,25,15.46797592,5.725641586,10.15022149,1975.483209,0
516,26,5.001467337,7.324943198,15.06128427,1792.29915,1
516,27,5.842008089,10.26559433,19.04366292,1969.729309,0
516,28,8.526146268,7.798095989,12.63354857,1788.421316,1
516,29,14.96456149,12.4908115,23.88207712,1974.674723,0
516,30,11.16577494,7.549150961,23.8868024,1792.190511,1
516,31,15.06038394,11.36415308,19.33272826,1977.028021,0
516,32,5.07189977,8.248070204,28.23237757,1800,1
516,33,4.076639884,9.147436905,20.05291599,1800,1
516,34,9.377797403,10.64774472,25.33503818,1967.13467,0
516,35,13.07003951,-0.178924793,15.75187868,1784.210667,1
516,36,18.80528001,7.708626912,14.10443721,1800,1
516,37,8.02305017,6.889839162,18.66649468,1800,1
516,38,6.252440367,9.762541797,19.97631904,1978.469308,0
516,39,10.96651966,8.938337584,14.47040644,1800,1
516,40,13.20882096,6.288828218,21.12318113,1800,1
516,41,13.72863144,5.323735577,6.881478489,1800,1
516,42,6.997579827,8.252081496,24.1488596,1988.058982,0
516,43,0.718440251,7.939505301,24.80900352,1958.528085,0
516,44,3.122918413,12.03335695,28.3865881,1783.459311,1
516,45,11.32190145,7.215361881,24.73027138,1932.483041,0
516,46,13.43386112,13.07448109,26.15093999,1754.506857,1
516,47,9.347288044,9.731219174,22.29360943,1777.586563,1
516,48,3.618861011,8.400143209,22.98795162,1967.921246,0
516,49,1.68632139,6.900235556,23.91524249,1955.078494,0
517,0,11.2737594,8.440078302,13.8165925,1992.454042,0
517,1,8.201822204,6.141481852,24.43945652,1965.18071,0
517,2,10.77731441,2.988563077,15.45705152,1788.933377,1
517,3,8.224907574,10.84562296,21.36792129,1966.674938,0
517,4,18.7757093,11.85013297,19.42448014,1794.270811,1
517,5,16.1971945,8.292744344,12.75515975,1800,1
517,6,13.51671634,7.554226018,22.28136342,1800,1
517,7,23.84821942,8.445186368,16.80925699,1800,1
517,8,14.36181257,5.616070708,19.788769,1978.428025,0
517,9,13.92837011,11.07773773,23.13242943,1790.271873,1
517,10,11.5918365,8.166485774,18.50409792,1973.115423,0
517,11,14.54473563,7.879234437,15.36282,1962.027151,0
517,12,13.03495138,8.786772041,18.96714897,1945.127235,0
517,13,7.657373622,6.308877503,18.67440066,1926.862543,0
517,14,16.7069948,6.738328386,21.42403746,1742.824661,1
517,15,7.670582955,3.549302466,19.75483385,1768.748265,1
517,16,5.641560392,13.65364272,20.62666657,1938.623484,0
517,17,19.84973844,6.197658886,16.73538687,1891.418077,0
517,18,11.72431095,3.744258861,8.356900501,1870.365378,0
517,19,25.48686667,6.846234362,8.809540105,1719.575602,1
517,20,12.44111711,5.484985731,19.99949951,1727.582514,1
517,21,5.519586888,11.20249849,23.8464574,1906.659816,0
517,22,13.44994576,5.174505906,18.06115083,1856.642363,0
517,23,14.50890057,7.86533459,15.32308351,1832.924556,0
517,24,10.0715359,8.816230094,12.0685754,1804.937782,0
517,25,16.8695996,10.924122,22.32919957,1652.215748,1
517,26,18.14710236,10.29075758,17.50799452,1668.001464,1
517,27,11.56502542,14.35737264,23.9985443,1693.620742,1
517,28,6.645147716,8.686454803,19.6734117,1698.216365,1
517,29,3.465823744,12.52577244,20.97137456,1727.837312,1
517,30,9.072263229,12.55231599,31.11106099,1902.011823,0
517,31,3.031175908,14.86237064,24.95692183,1746.57476,1
517,32,17.55285596,13.87166111,15.68193316,1769.952828,1
517,33,8.814253459,4.146149498,15.92226876,1769.594136,1
517,34,9.997420665,10.97420541,21.6878435,1794.935269,1
517,35,7.102166055,9.152941461,25.66648519,1800,1
517,36,9.523033084,6.580679553,13.94037114,1979.997611,0
517,37,12.33870192,4.689810192,17.11689209,1800,1
517,38,8.600391653,9.269662274,23.22088765,1800,1
517,39,9.410729022,7.186901731,22.44230025,1964.011733,0
517,40,4.860681841,10.09853155,16.14089929,1776.749593,1
517,41,13.63108655,4.452245664,11.72877428,1799.03534,1
517,42,12.58670473,6.393214044,20.79432864,1800,1
517,43,8.87733553,3.659872831,15.94482129,1958.437611,0
517,44,14.13234046,10.93525708,11.12721662,1930.063745,0
517,45,11.74170946,10.06771057,16.88639934,1905.141899,0
517,46,6.777064827,11.98741777,23.40941627,1888.11102,0
517,47,8.313303586,15.43436169,27.3659823,1879.977899,0
517,48,12.6994887,9.649037206,16.43083998,1863.692267,0
517,49,12.3306005,9.357681901,29.92580166,1843.422343,0
518,0,5.254490198,10.10800747,25.43785358,1988.551812,0
518,1,14.70002211,6.906647478,17.73351037,1975.519937,0
518,2,18.69271679,9.562809124,23.28993582,1962.009281,0
518,3,18.74559184,13.17674479,18.02049014,1940.464971,0
518,4,8.198580698,6.420705625,29.54522325,1923.6305,0
518,5,16.62730363,17.49682202,22.36911379,1748.923324,1
518,6,9.454173735,12.00262763,21.19492052,1911.629798,0
518,7,19.02312978,14.2467863,21.20967385,1878.096859,0
518,8,8.488891236,7.802108638,25.51125718,1829.992812,0
518,9,4.636530601,9.124867027,23.14713895,1656.745568,1
518,10,7.385529662,6.848935852,27.66528739,1805.468961,0
518,11,4.719208047,11.6981105,32.21334359,1783.394388,0
518,12,11.3047085,6.282669853,20.8239506,1623.073635,1
518,13,-1.772339577,6.129575527,20.93234033,1635.554117,1
518,14,11.86339692,5.121824641,10.16314622,1802.397143,0
518,15,8.649789963,6.532512696,21.34866018,1788.58109,0
518,16,10.24417353,10.32794955,18.90127583,1623.371503,1
518,17,11.26358601,7.569376035,25.00830182,1776.648,0
518,18,14.09366278,9.437029289,15.67664384,1737.352421,0
518,19,8.761006772,7.524338522,22.82241864,1729.740156,0
518,20,20.15648801,8.99360974,18.98757785,1705.095279,0
518,21,4.456571669,15.58662077,22.2696656,1554.351271,1
518,22,6.346631987,7.019459856,16.34896763,1569.567383,1
518,23,2.821866191,8.562166867,23.22439835,1736.077626,0
518,24,-1.232486716,12.96997535,32.04313036,1575.031698,1
518,25,7.2005829,8.372480904,17.53555459,1599.709326,1
518,26,16.27967277,8.641032534,20.30524192,1629.186603,1
518,27,12.25241058,12.39024357,21.09059169,1637.083723,1
518,28,-0.198490546,9.449752451,24.55882088,1805.879589,0
518,29,6.730615089,2.935703053,8.448944436,1642.129635,1
518,30,8.760953562,8.14179308,15.66024814,1802.859977,0
518,31,11.51099096,5.288328849,11.6765222,1795.668917,0
518,32,9.022837628,1.909895392,16.5873854,1747.666146,0
518,33,13.88699497,13.17970711,17.63715459,1589.30683,1
518,34,21.21164794,3.951352038,8.541571409,1743.35123,0
518,35,0.459747027,10.78416134,28.36949894,1736.80088,0
518,36,14.70870418,11.55629237,19.52092059,1591.013279,1
518,37,11.97700761,5.097010189,18.07081917,1604.356706,1
518,38,4.175180106,6.748187328,18.90621753,1612.054979,1
518,39,5.350960721,6.568175159,19.29749496,1783.856983,0
518,40,13.78519394,8.549996104,21.04859006,1768.81795,0
518,41,6.634187045,7.043953669,19.64097766,1743.470795,0
518,42,7.179931749,4.03639024,10.82216916,1595.946285,1
518,43,12.24543396,9.87297181,25.43099446,1628.123571,1
518,44,9.802005047,8.166420992,16.60162231,1651.346526,1
518,45,15.10995797,13.98441888,28.50709263,1681.518093,1
518,46,-3.732712971,7.94813359,26.52371816,1694.220576,1
518,47,8.780439257,10.72982544,22.16658841,1862.878768,0
518,48,5.189679209,7.484932948,21.92788178,1842.797462,0
518,49,9.497747628,6.991870515,15.24575681,1806.712239,0
519,0,9.442092874,7.780942668,15.52574152,1800,1
519,1,13.75002523,14.1872013,26.82365396,1979.431865,0
519,2,2.197818091,6.765302452,14.5793943,1951.915358,0
519,3,1.871300878,15.03494876,21.68649318,1928.757927,0
519,4,10.10443898,4.409102681,15.25567295,1760.416482,1
519,5,4.075555206,5.903493907,18.53926888,1935.872647,0
519,6,8.757504414,12.20967941,24.3299926,1920.02183,0
519,7,11.55258622,10.48053709,23.19226019,1886.141071,0
519,8,11.9829633,7.045609557,15.05211366,1851.150856,0
519,9,9.813998616,5.785191389,23.00552519,1700.077536,1
519,10,18.81903561,6.343289638,19.50062742,1863.462175,0
519,11,17.39999369,5.368742771,20.0838093,1693.940324,1
519,12,6.750519756,12.95520427,26.7372971,1867.320902,0
519,13,7.53970097,4.28088932,20.41052421,1691.928382,1
519,14,16.27892979,8.464627652,16.46392602,1723.337846,1
519,15,9.022488765,9.069762128,17.49342547,1738.476871,1
519,16,4.776787249,10.22036186,24.88791585,1921.593616,0
519,17,7.794276737,13.09977311,27.28897086,1757.74521,1
519,18,17.79530064,8.207082449,12.80905182,1907.934294,0
519,19,16.6210611,13.88217957,18.70154868,1889.897947,0
519,20,18.70302946,10.23557488,20.54602023,1725.872557,1
519,21,5.351341047,11.90904788,23.00358965,1757.656394,1
519,22,12.53326156,8.561289686,18.01403509,1943.819604,0
519,23,12.72890019,9.494392499,15.55276653,1927.318517,0
519,24,5.937670193,10.89441638,29.33381093,1908.437559,0
519,25,9.31095278,8.754688429,26.58304628,1740.863017,1
519,26,6.961870875,9.052530606,25.13719745,1919.505804,0
519,27,3.974969341,8.410647959,14.81080555,1905.086561,0
519,28,5.486996617,7.778320322,20.56470917,1741.817254,1
519,29,8.248512063,9.079645411,10.67392598,1927.160227,0
519,30,4.232905545,9.35985192,22.8111981,1883.089922,0
519,31,13.3928178,10.56441262,18.00107037,1859.964966,0
519,32,12.69756111,7.83617209,23.79491736,1703.085748,1
519,33,1.542370172,5.129964371,18.00250857,1874.951658,0
519,34,8.15722378,10.72055438,21.46342914,1863.148012,0
519,35,4.847081909,10.01588416,30.08600706,1696.599274,1
519,36,7.599605322,8.757959327,19.9959631,1725.76954,1
519,37,12.35500843,6.926723035,17.94370072,1892.172263,0
519,38,14.23638366,5.312648239,15.5879655,1736.995582,1
519,39,6.811467059,7.499971312,20.08390518,1744.151008,1
519,40,11.67545963,10.73307413,23.96580708,1921.599415,0
519,41,6.522519903,13.41142245,28.90352771,1901.994514,0
519,42,16.25737128,3.931198538,17.15187202,1739.060847,1
519,43,15.31690844,10.32178341,23.29886686,1912.812106,0
519,44,14.98164996,8.496649704,14.94213206,1741.405165,1
519,45,8.960881995,11.63069736,26.56943725,1765.02495,1
519,46,8.35995213,12.66272966,20.86942809,1956.778993,0
519,47,8.501649422,13.15270446,17.83882129,1787.28336,1
519,48,9.549255372,9.162493826,15.43735484,1962.713888,0
519,49,7.794862596,7.150984245,10.44363371,1798.38809,1
520,0,13.68532525,10.43458773,20.3905239,1929.121474,0
520,1,4.720186772,9.801570463,20.44392411,1909.931504,0
520,2,12.31615726,15.32584694,29.5039896,1878.033808,0
520,3,10.21767233,7.821711528,14.4397143,1710.206673,1
520,4,1.846468271,12.63580325,28.96648289,1728.677884,1
520,5,3.096873956,13.72314612,21.68655531,1746.515267,1
520,6,13.03359298,14.99521969,18.53952679,1929.281327,0
520,7,15.08952516,7.224821843,16.64517832,1906.162311,0
520,8,17.60580176,6.997987466,11.91856713,1889.184973,0
520,9,6.151921744,9.655431751,30.23716813,1677.921536,1
520,10,11.88433496,8.633849012,15.52261,1694.071451,1
520,11,8.715597753,6.986591644,14.88829873,1839.321165,0
520,12,13.7252379,10.28374275,18.95224412,1686.468857,1
520,13,17.21543596,12.44410765,21.56110913,1717.932176,1
520,14,7.92738046,7.846623064,22.82706833,1748.011805,1
520,15,10.49026482,11.93500399,19.44916084,1761.826463,1
520,16,18.21519004,5.06348336,17.04016453,1779.971164,1
520,17,2.747973332,13.39000525,27.59447891,1964.743754,0
520,18,18.65523961,4.641389643,11.15551021,1794.407246,1
520,19,7.979020349,11.81601163,25.70835751,1800,1
520,20,14.3081899,8.379365869,21.78942115,1958.461136,0
520,21,12.06065187,7.952049436,12.84817258,1920.900532,0
520,22,14.59127115,9.731092317,24.56290607,1762.049602,1
520,23,5.735618608,10.20150614,14.97443432,1934.842444,0
520,24,9.930026876,8.942874638,21.07953209,1773.2374,1
520,25,9.09773893,1.850035887,15.67416219,1800,1
520,26,4.689019506,8.222121269,24.29220426,1800,1
520,27,19.06526048,10.74511066,17.73524051,1800,1
520,28,11.31615162,2.87921523,19.73838988,1992.75134,0
520,29,9.474619147,9.599454014,13.76529567,1979.493945,0
520,30,14.67289922,10.31592315,13.77078672,1961.03011,0
520,31,12.2063709,6.467357723,16.12300685,1787.596964,1
520,32,4.975619045,3.968969829,17.05365082,1972.686779,0
520,33,11.0325577,6.214378922,15.06331308,1787.374336,1
