caseNumber,steps,temperature,intensityOfUse,humidity,sensorData,productionVolume,treatment
1652,13,4.312870153,15.73869316,22.00495706,3196.757176,13.63005991,0
1652,14,3.050891156,11.33052871,16.8795202,3453.77317,11.16489885,0
1653,0,-1.19055648,9.531371489,19.64872299,217.5293334,32.60823556,1
1653,1,19.43611915,8.686643901,20.03028387,535.665053,30.92942641,0
1653,2,20.45144487,8.436510252,18.63853518,817.9985785,28.82112123,0
1653,3,5.954232522,6.837202933,24.41968492,999.2113916,27.27596677,0
1653,4,7.936130129,3.767468316,13.52156335,1131.803478,26.22995043,0
1653,5,10.98680048,5.210131614,20.70870688,1312.71643,25.18493364,0
1653,6,12.6402861,10.70409915,21.92024031,1694.911187,23.30790794,1
1653,7,11.62280523,13.56421895,25.97731947,2039.069462,21.16119046,0
1653,8,2.410979593,10.23064252,19.96328789,2300.484889,18.86815216,0
1653,9,6.730449811,7.791677018,23.34725739,2516.640366,17.27624915,0
1653,10,0.074454494,3.616468641,12.89853007,2619.692366,16.21222423,1
1653,11,5.73850732,7.087517228,20.40094443,2761.174878,15.55684298,0
1653,12,6.342402962,7.142450355,19.53660213,2918.183428,14.40213898,0
1653,13,9.433922294,7.683489114,20.35694579,3200.019913,12.9393222,1
1653,14,7.197238409,8.044896876,13.67958499,3351.594738,11.70274632,0
1654,0,1.352233401,7.427365418,18.24136181,163.0399893,32.7898667,1
1654,1,10.38806579,5.307445032,23.13050587,343.7057222,31.73909995,1
1654,2,7.631026905,10.89050841,25.63884313,622.5521119,30.31872468,0
1654,3,11.5011104,6.016068687,18.69629536,862.1198342,28.38442685,1
1654,4,6.351244048,13.04757174,21.28783829,1151.776963,26.84860527,1
1654,5,3.296693721,10.11099097,18.67313198,1319.061402,25.32759349,1
1654,6,13.41559967,6.914278243,21.48398812,1548.089115,24.01972542,0
1654,7,1.99896427,11.85951221,22.00710545,1866.044129,21.95288919,1
1654,8,6.335142807,8.537029272,22.77335,2058.994064,20.48888352,0
1654,9,13.32647458,7.416882313,22.56027187,2282.666276,18.8611322,1
1654,10,3.222128995,6.743869543,7.289097936,2390.336864,18.01508907,1
1654,11,15.21997691,9.433294597,28.06500643,2813.349967,16.13415164,1
1654,12,5.683385164,8.112141646,19.85229781,2947.439738,14.39060293,1
1654,13,5.089397198,8.949565782,13.4695216,3133.928177,13.32953892,0
1654,14,11.40287554,10.73105622,26.38151875,3427.946889,11.46041645,0
1655,0,9.855163431,9.983648824,16.62898411,285.4122008,32.38195933,1
1655,1,10.39389467,11.883261,24.24989027,653.4123557,30.31123168,1
1655,2,10.83519615,11.42657729,24.28431146,915.7629789,28.35424597,0
1655,3,11.94908507,13.78072668,28.7660682,1388.603208,25.65211271,1
1655,4,13.46192213,10.69074583,17.18757149,1626.647487,23.6093614,0
1655,5,16.087376,6.959835049,24.33349378,1914.483921,21.52956197,1
1655,6,6.750879615,13.98131618,27.47825032,2329.743604,19.46068297,0
1655,7,15.80363743,11.32943991,20.56020946,2714.251737,16.52001553,0
1655,8,13.40358127,9.51160475,26.50554393,3088.554636,13.99064542,1
1655,9,5.76812809,4.89842525,16.35978085,3110.319247,12.9637771,1
1655,10,5.390261677,9.312481445,16.04219907,3298.010278,12.15972009,1
1655,11,10.09002409,5.441417285,13.32636136,3353.714352,11.3420214,1
1655,12,10.6040646,7.023151716,16.0576428,3451.066226,10.81597496,0
1655,13,8.663789325,7.247944333,13.15859557,3628.346669,9.735290352,0
1655,14,8.022464241,8.387824104,24.93318098,3900.994573,8.235529194,1
1656,0,6.732400452,11.44307577,15.26348982,283.1985492,32.38933817,0
1656,1,4.272462183,7.677030516,23.44218556,588.4210025,30.42793483,1
1656,2,14.10200225,8.540295373,19.72790869,782.0665884,28.97950728,0
1656,3,7.692609074,1.201670693,13.20111566,904.0206113,27.71304267,1
1656,4,21.81549483,10.23544815,27.07170438,1263.185046,26.26777696,0
1656,5,8.526589742,7.961350329,9.806764798,1502.676462,24.11379497,1
1656,6,4.837887918,6.312274064,14.12504882,1603.741528,23.21383394,1
1656,7,20.404707,8.98067456,13.48496483,1786.931629,22.1970177,0
1656,8,8.50891965,11.26121544,17.79282874,2125.406905,20.29220489,0
1656,9,8.342005234,7.167488117,17.77490552,2333.735747,18.46952449,0
1656,10,-1.44851398,8.859988729,11.08963854,2550.769804,17.05164816,1
1656,11,6.766560888,6.026015166,13.13816834,2669.699958,16.09776857,0
1656,12,13.36190601,13.81592227,23.79340819,3170.895253,13.86468263,0
1656,13,8.056019642,7.919745927,15.10888167,3379.715196,11.49796517,1
1656,14,7.879503472,6.317714263,19.91893899,3547.520467,10.46765897,1
1657,0,13.44804183,5.045104043,25.859167,263.7140524,32.45428649,1
1657,1,7.919707612,5.83348803,12.62926838,378.4693038,31.34908949,0
1657,2,14.67454402,6.780296223,25.53258068,612.6249095,30.02968596,1
1657,3,7.232462936,4.917183826,14.50063769,698.4122044,29.19740691,1
1657,4,16.31737384,12.33548244,16.78933966,1024.028698,27.79474448,0
1657,5,9.564338,8.182951718,21.23856259,1284.416033,25.63851756,1
1657,6,22.63536422,10.54257405,28.38155895,1537.80906,24.14777296,0
1657,7,13.4767567,18.15688235,22.01703369,2394.894834,20.22432035,1
1657,8,11.90879748,3.047300464,16.60920144,2492.828482,17.37422482,1
1657,9,12.30461115,11.60472729,23.86259645,2828.401664,15.81256331,0
1657,10,9.965664437,7.91766299,12.13662623,3091.767915,13.59943474,1
1657,11,6.242010861,9.187984578,16.36364907,3283.491116,12.2541594,1
1657,12,2.906681314,7.137970791,8.618135188,3354.192062,11.40973497,1
1657,13,12.12680667,7.355424943,19.98839963,3573.678927,10.34871254,0
1657,14,5.013981442,13.38303505,27.15145505,3984.835558,8.13828505,0
1658,0,-1.90381136,1.817238151,12.90510853,88.69106747,33.03769644,1
1658,1,10.40336438,11.83815104,25.8206762,437.7424449,31.63657428,0
1658,2,16.73154894,8.791494059,16.27340242,686.8745417,29.58461004,0
1658,3,23.18369121,6.235832447,18.2346223,954.3845385,27.86246973,1
1658,4,12.92743536,6.030372562,21.05675647,1099.855288,26.77391294,0
1658,5,1.753408793,10.33527009,16.89580437,1320.741041,25.2646789,0
1658,6,5.505748261,6.392977313,21.26123961,1528.12475,23.83711403,1
1658,7,17.93519347,9.465377966,23.23735364,1830.323188,22.34336732,0
1658,8,0.091574081,11.60027466,19.26420248,2118.589446,20.17029122,0
1658,9,5.433919915,3.019748174,18.36933476,2227.912595,18.8449932,0
1658,10,8.256535284,10.39018991,13.79652812,2490.708598,17.60459602,0
1658,11,11.90707178,9.887784506,24.45042632,2865.74628,15.47848374,0
1658,12,11.20122208,7.732005434,22.02910068,3168.788417,13.21821768,1
1658,13,9.615543057,7.144621699,15.08839815,3329.399561,11.92480792,0
1658,14,6.779840081,13.48561712,23.16352432,3679.418521,9.970606395,0
1659,0,8.711180735,10.60152385,22.22599725,291.3186081,32.36227131,1
1659,1,9.670563483,15.90829516,28.01266712,840.2973551,29.68834321,1
1659,2,10.16208806,6.348655376,19.00681486,962.0485488,27.64189926,1
1659,3,15.47497175,12.92942839,29.23974075,1366.039868,25.80471203,0
1659,4,9.151917543,5.174113238,23.78507807,1580.770199,23.51063311,1
1659,5,20.35318549,6.857153887,22.6697117,1865.393384,22.0975988,0
1659,6,7.17131074,9.389142916,23.53967787,2155.416037,19.93063526,1
1659,7,7.794865911,6.552717029,15.27245225,2229.835281,18.9666032,1
1659,8,19.90953713,10.78540718,23.60535369,2593.889601,17.46434402,0
1659,9,16.65950208,6.802874259,25.75664266,2840.05472,15.2201856,1
1659,10,7.303070045,5.735612285,16.40963213,2922.538553,14.43926285,0
1659,11,11.14000929,11.02136552,20.60083717,3271.146234,12.68771738,0
1659,12,9.490737082,7.262187812,25.5413514,3523.565822,10.68429315,0
1659,13,0.594913093,3.826559181,12.53148305,3623.578759,9.509518064,1
1659,14,13.74452353,8.976608348,17.4312446,3848.561053,8.579964455,1
1660,0,12.85834562,10.68187752,19.45841631,341.9337557,32.19355415,0
1660,1,9.324132659,8.999080734,21.06032433,559.9967802,30.32689821,1
1660,2,13.68176776,11.22362303,21.83925555,888.4861055,28.73433535,0
1660,3,4.865701617,10.47354264,18.93578085,1139.263827,26.57416689,0
1660,4,12.13054316,5.876207763,10.84446892,1319.173917,25.13854085,0
1660,5,13.3964408,10.01082323,28.38419121,1723.200023,23.19208686,0
1660,6,12.88063258,9.10880275,26.37085415,2064.07799,20.70907329,0
1660,7,15.35953069,10.8545603,19.70211764,2509.632358,18.08763217,0
1660,8,10.8075178,8.132616674,21.95630473,2826.703161,15.54554827,0
1660,9,9.680316409,9.693727818,22.29716716,3060.894019,13.7080094,0
1660,10,12.54141921,9.865834068,25.98470885,3387.888697,11.83739095,0
1660,11,13.35364428,11.11524471,23.48627225,3838.605097,9.245020687,0
1660,12,0.46817058,13.89893032,26.84132949,4285.521037,6.252912888,0
1660,13,10.64692833,7.695594248,23.56738521,4521.301468,3.977258317,0
1660,14,8.764972422,7.87358932,17.83075245,4737.993122,2.469018034,0
1661,0,11.84483208,5.663367059,27.14920631,190.2107029,32.69929766,0
1661,1,5.662773822,10.22281746,24.74744408,480.1307295,31.09886189,1
1661,2,10.90399471,10.17175889,13.35783001,751.0182743,29.46315694,1
1661,3,13.59051092,13.62270965,22.96124252,1166.117006,27.1676981,1
1661,4,17.61242103,6.135318913,22.09248358,1275.668299,25.47160367,0
1661,5,10.78015717,10.46127331,20.53934939,1611.872952,23.70819583,1
1661,6,6.37980736,12.14171869,24.92380822,1878.828132,21.94252229,0
1661,7,12.1030677,11.30533057,16.92832215,2169.239819,19.8397735,0
1661,8,-1.662306773,4.872233508,17.43194009,2292.262039,18.46166047,0
1661,9,7.754156374,9.717422204,26.65914515,2650.823724,16.85638079,1
1661,10,10.2280603,7.518983371,18.89093993,2814.12207,15.33698272,0
1661,11,6.534987371,9.287192233,13.24412137,3098.621383,13.62418849,1
1661,12,13.44930704,9.935252859,17.76820855,3370.966993,11.96903668,1
1661,13,13.9045755,12.5272427,29.13251864,3703.433336,9.993122496,0
1661,14,16.54109757,5.440749732,16.58570931,3882.229022,8.047792142,0
1662,0,11.86667982,10.29734686,27.52714731,361.6329472,32.12789018,0
1662,1,10.8274425,3.688111182,14.64320251,538.2012426,30.33388603,1
1662,2,11.57745501,11.35636905,17.94340834,828.151212,29.00093586,1
1662,3,10.55725432,11.00912506,24.26402254,1101.030153,27.13939703,1
1662,4,2.59790467,6.592295049,17.29743909,1204.623366,25.90648338,0
1662,5,15.90205911,7.196236518,20.76199697,1459.015585,24.45453683,0
1662,6,6.118967945,9.019010468,17.34131213,1654.231406,22.95584336,1
1662,7,4.010557348,6.06689436,16.21529561,1760.856963,22.15356614,1
1662,8,17.23775232,11.97576416,21.17952262,2210.473327,20.26101398,0
1662,9,12.1329963,13.14102698,29.37843967,2657.290584,17.10745363,1
1662,10,20.57830038,12.72103741,28.49268895,3208.370318,14.10131566,0
1662,11,6.398252878,8.283691005,27.005327,3433.049473,11.19526736,0
1662,12,8.666780705,4.850245267,12.65123383,3596.259696,9.902302769,1
1662,13,6.916113063,7.119579242,20.8640052,3825.017822,8.768410445,1
1662,14,13.83047629,7.052385333,22.08108368,4017.171378,7.429901655,1
1663,0,7.627643765,12.16030813,22.86875316,335.6740862,32.21441971,0
1663,1,1.300501325,8.93321474,16.68817217,550.8783614,30.37815851,1
1663,2,8.971991014,6.427806171,13.71195502,664.7171945,29.49015663,0
1663,3,16.66092563,13.19891406,24.55780042,1207.961115,27.0910723,1
1663,4,9.155504575,14.42209983,21.43805934,1586.70661,24.29535986,0
1663,5,12.71316171,10.54982659,22.66797881,1893.157629,21.73378587,0
1663,6,9.378737765,3.485445285,11.12029947,1999.799292,20.35681026,1
1663,7,15.98161678,8.717310667,19.29281908,2232.789499,19.38283316,1
1663,8,2.238829984,11.88125086,27.556452,2550.44764,17.61413404,1
1663,9,10.86459723,9.317288736,14.10345888,2740.306553,15.9640881,1
1663,10,4.26031255,7.522565149,23.72501937,2880.868902,14.79375927,0
1663,11,5.816943443,6.628641952,20.25753393,3090.477041,13.42884686,1
1663,12,5.376306308,8.719827744,18.75417915,3256.37273,12.40416399,1
1663,13,13.51165098,9.428910439,20.07720069,3455.261861,11.16678081,1
1663,14,5.313772064,2.825301431,19.92883696,3484.688015,10.44782892,1
1664,0,2.162378508,10.47449294,19.22754077,276.2314299,32.4125619,1
1664,1,6.510302175,13.63383507,16.19507014,578.7741251,30.60382691,1
1664,2,0.606780864,10.80530915,19.04735123,770.2652136,29.05256598,1
1664,3,16.18449093,7.547188538,22.59832837,978.5460697,27.6805252,0
1664,4,13.1576998,10.15025511,15.03066616,1227.683617,25.97923438,1
1664,5,14.42592425,6.391820104,20.93352086,1369.945756,24.92886645,0
1664,6,4.068739412,9.486837243,14.44698958,1605.795774,23.4141949,1
1664,7,8.222479695,3.645781882,13.21472273,1691.021294,22.54684627,1
1664,8,14.86142603,9.240604172,24.74537396,1931.490011,21.43670062,0
1664,9,2.111308859,12.6339801,19.52518799,2225.964498,19.47515164,0
1664,10,1.532278899,8.267655867,22.75870641,2443.989381,17.7668204,1
1664,11,12.41085924,10.19202396,27.10414861,2678.162143,16.47000461,1
1664,12,19.95606248,9.823638659,17.67773922,2856.063772,15.15152507,1
1664,13,10.32383289,10.70240175,18.88940019,3124.79577,13.69104081,1
1664,14,7.589084905,7.061432483,20.26991814,3250.225045,12.34617891,1
1665,0,5.552385003,10.30207264,20.84841324,278.7330696,32.4042231,1
1665,1,0.460372542,4.35610291,19.64506148,377.0555802,31.26987542,0
1665,2,6.589582037,9.094577922,20.85162376,681.3739004,29.80523506,1
1665,3,18.80120188,6.982656763,15.41459681,876.346382,28.33591263,1
1665,4,11.29842271,11.95435798,17.31780284,1136.909442,26.84303446,1
1665,5,12.91947301,11.10889838,16.19235039,1358.043993,25.2797877,0
1665,6,8.678042439,9.407810672,16.32487956,1624.375118,23.3919363,0
1665,7,-0.265662642,10.24848681,25.77138375,1970.976978,21.34882635,0
1665,8,3.488847822,11.87400169,12.26705644,2233.097777,19.31975082,1
1665,9,4.361435938,14.229577,23.88833492,2599.792691,17.38829529,1
1665,10,14.01666571,6.766729647,25.7189567,2797.306759,15.54014667,0
1665,11,7.8107559,14.61731358,20.72525397,3272.000038,13.10231067,0
1665,12,3.019359205,7.05675422,20.90929536,3465.214452,10.8759517,1
1665,13,10.48308667,10.38412385,17.81867935,3643.752835,9.85990538,0
1665,14,18.0996672,5.93192168,21.17180763,3872.210105,8.280123532,0
1666,0,9.357368612,8.340299829,17.14572373,218.1814566,32.60606181,1
1666,1,3.395205121,8.752367999,23.75279715,361.5342675,31.51760493,1
1666,2,9.182638069,11.43819012,17.08848917,585.0639155,30.40749202,1
1666,3,-2.046906959,11.55280863,26.80244406,820.6205054,28.87438868,0
1666,4,14.53793883,6.119668345,20.84959979,1025.708816,27.17890226,0
1666,5,10.47963958,6.839679334,14.30723537,1196.763073,25.9250937,0
1666,6,7.095585057,9.591558406,18.02068424,1427.380585,24.58618781,1
1666,7,-0.589987132,4.486165645,20.96851075,1526.410002,23.66048947,1
1666,8,13.76299438,5.58053952,22.25349567,1625.981619,22.98078272,0
1666,9,15.38277793,7.978709435,23.16852194,1996.839599,21.25726261,0
1666,10,-0.837315652,10.02119112,17.95259042,2199.583959,19.34525481,1
1666,11,4.237995098,12.08601732,22.09420664,2478.219337,17.9387468,0
1666,12,13.784256,6.702761358,18.68702059,2701.432274,16.06782796,0
1666,13,3.32246753,8.723926829,22.12203135,3006.991225,14.305255,1
1666,14,11.6795393,6.027031493,21.19477729,3175.778651,12.96765209,0
1667,0,7.833629063,-0.773365791,13.9723288,100.6940521,32.99768649,1
1667,1,13.57738446,10.08622331,30.89415589,459.7689562,31.52787873,0
1667,2,8.777490395,10.15957991,18.94862871,731.3798802,29.36283721,1
1667,3,4.959438269,14.76327271,16.99481901,1082.820373,27.56987216,1
1667,4,9.965976757,6.739947535,16.54746052,1232.021218,25.81992497,0
1667,5,10.52165044,8.888159619,13.27019612,1461.408346,24.35523479,1
1667,6,13.27087481,9.034788424,12.92776524,1730.414765,22.89070403,0
1667,7,9.538881398,7.281289141,18.32318693,1986.463559,20.94373892,0
1667,8,15.78677232,8.795738711,26.13724787,2349.65494,18.87960501,1
1667,9,7.586932672,6.323297703,21.80077367,2445.978623,17.64028863,1
1667,10,6.139214354,12.01845348,22.33840978,2743.016127,16.26196827,1
1667,11,10.25902346,11.91319164,22.44753206,3011.27635,14.3678576,1
1667,12,12.11372259,6.596212244,18.48796014,3194.714542,12.93984772,0
1667,13,8.417320194,8.086162664,13.58740323,3423.038111,11.27415782,0
1667,14,6.212091791,11.11052033,13.88483535,3713.001931,9.546533195,1
1668,0,19.27548494,10.42414538,32.73400249,475.0817834,31.74972739,0
1668,1,4.607686563,8.056233963,19.66371273,744.6971907,29.26740342,1
1668,2,11.98839882,7.604294458,18.61453501,894.4677828,28.12997385,0
1668,3,10.41099953,2.108282584,19.63605255,999.7400058,27.01930737,0
1668,4,7.726125228,8.888441233,20.66750825,1246.477959,25.84594012,0
1668,5,14.54078877,11.58424333,19.33765188,1648.492921,23.6834304,1
1668,6,11.60691561,7.607987593,16.01968338,1795.991424,22.10875713,0
1668,7,2.147969765,7.185587415,18.40374099,2033.966354,20.56680741,1
1668,8,12.74517994,15.80267423,32.38024861,2644.653571,17.90597397,1
1668,9,17.10303745,6.975672326,25.94707561,2789.890954,15.51807244,1
1668,10,4.103594111,10.71621296,19.61272394,2997.289105,14.37123101,0
1668,11,11.17735522,7.755184104,12.99401456,3207.70486,12.65002012,0
1668,12,14.05883468,9.332099832,23.20504928,3526.538391,10.88585583,0
1668,13,4.264483993,7.799141836,16.42023204,3756.818018,9.055478638,0
1668,14,13.88345969,9.910612286,27.60518069,4093.061168,7.167069382,0
1669,0,4.946542579,5.560754576,11.43215934,140.1856169,32.86604794,1
1669,1,4.226170978,11.20836448,17.87222851,357.1876555,31.77167477,1
1669,2,8.399965613,12.72485014,21.6628475,681.8928324,30.04959686,1
1669,3,9.682514071,10.5533636,13.24619561,870.8482181,28.4044287,1
1669,4,19.25062202,8.708317073,15.03683751,1071.870291,27.0818599,0
1669,5,10.82907376,9.687279019,18.79992775,1354.763907,25.24455267,1
1669,6,16.52652253,5.614315996,22.29435004,1504.488573,24.04010784,0
1669,7,16.01971736,5.452884281,24.55919477,1737.039869,22.52823853,0
1669,8,8.82393128,8.849863317,13.54525969,2012.838434,20.83373899,1
1669,9,15.50189201,9.328642908,21.66941449,2214.023202,19.44406886,0
1669,10,0.082576495,3.134015944,9.056422149,2284.909325,18.33689158,0
1669,11,5.714911559,6.614051059,20.90869829,2449.672011,17.55139555,1
1669,12,12.28094013,5.304043741,12.97974268,2532.019072,16.87464802,1
1669,13,21.34489111,3.519962117,22.65716801,2684.605184,16.10047085,1
1669,14,-1.38496244,7.065232821,16.79736707,2753.713734,15.440063,0
1670,0,10.00128903,10.90797706,14.62974487,278.0901607,32.40636613,0
1670,1,10.4265528,10.4015788,18.78127725,644.1309264,30.25926304,0
1670,2,15.61388025,13.89232012,24.65356493,1159.270876,27.32199399,0
1670,3,12.16642633,10.4872094,15.36604996,1488.56524,24.50721295,0
1670,4,7.249820668,5.57670253,17.64765529,1651.634936,22.86599941,0
1670,5,15.43684687,7.256400739,24.59959333,1951.46551,21.32299851,0
1670,6,11.99352986,11.05205328,26.14125409,2314.016406,19.11506028,0
1670,7,8.268149876,10.06412088,15.54122844,2581.597705,17.01461963,0
1670,8,14.31316615,11.20720033,22.23585197,3000.030501,14.72790598,1
1670,9,11.07344811,6.257924136,23.35125145,3168.703808,13.04106076,1
1670,10,23.94909363,8.219422326,29.43304016,3441.677862,11.54839625,1
1670,11,11.30441059,6.29937813,15.35733063,3567.312681,10.26878283,1
1670,12,6.238165445,7.689538079,14.79382972,3710.233758,9.34370371,0
1670,13,18.19001463,7.073568618,26.34059551,3991.165817,7.662001418,0
1670,14,6.441815034,5.895257906,11.10572295,4220.858497,5.959918953,0
1671,0,7.150716474,9.669673606,18.60466315,278.0668794,32.40644374,0
1671,1,14.34576834,9.807546536,18.10756103,531.8882045,30.63348305,1
1671,2,16.23870149,9.567981751,27.93215042,906.9939789,28.7839539,0
1671,3,20.85388412,8.734502017,27.27857652,1253.507429,26.13166197,1
1671,4,15.6133613,10.06549165,19.81989114,1506.382542,24.45453726,1
1671,5,5.65544468,7.590935451,17.41316718,1601.155637,23.27662551,1
1671,6,6.242961882,17.40032565,20.88242979,2005.752441,21.52742232,0
1671,7,14.91151619,10.21450383,22.15384749,2328.618611,18.88542983,1
1671,8,3.740417353,8.195358869,18.69775447,2404.839587,17.86992308,1
1671,9,12.74049897,10.37106904,21.97742019,2721.173501,16.44424597,1
1671,10,18.81250298,12.08556971,28.0766017,3208.228181,13.79708078,1
1671,11,9.635644882,11.95624393,22.92128039,3417.280361,11.55333911,0
1671,12,2.524831498,8.120306734,16.06874839,3604.052785,9.928889513,0
1671,13,8.80371234,5.277399433,19.40290958,3832.322698,8.545415057,0
1671,14,11.0295504,10.28325094,21.28006253,4164.736411,6.676469638,0
1672,0,4.234252219,14.20789324,24.58263502,446.1879017,31.84604033,0
1672,1,8.441479329,10.34264176,21.912943,816.0753222,29.12578925,0
1672,2,16.01734761,10.2449811,23.41521101,1197.877354,26.62015775,0
1672,3,10.44917391,6.228478448,11.14119599,1435.537853,24.55528264,0
1672,4,7.374109252,9.554277446,14.93051839,1675.944552,22.96172531,0
1672,5,12.72495031,13.33425157,19.59971097,2096.362071,20.75897792,0
1672,6,10.28441671,15.60227132,29.53478415,2756.722656,17.15638424,1
1672,7,11.73917986,5.79895242,22.91885009,2845.478757,14.97925327,0
1672,8,11.643358,8.149706036,23.96883567,3108.225753,13.48765163,1
1672,9,14.40686104,9.489589299,21.53360953,3365.387318,12.02724353,1
1672,10,21.68394772,7.125102391,21.13328012,3565.013201,10.50524693,0
1672,11,11.4918877,7.918308077,20.09875453,3802.43014,8.775188863,0
1672,12,0.197581156,12.82078992,26.15753882,4151.007551,6.821874364,0
1672,13,3.835533804,11.36340662,22.64521672,4448.540972,4.668171592,0
1672,14,2.229863723,9.720750501,25.68567429,4709.216877,2.807473839,1
1673,0,13.27288838,4.083155766,20.44424107,191.6142943,32.69461902,0
1673,1,5.63292282,10.10486949,21.17548132,488.8413654,31.0651478,1
1673,2,14.6380279,6.616767909,21.40356797,673.868615,29.68720489,0
1673,3,13.26082199,11.60915036,20.27398512,1043.507443,27.60874647,0
1673,4,19.37153285,15.75036849,17.11020857,1710.753013,24.15246515,0
1673,5,13.2996358,4.478047852,23.64103419,1957.8443,21.10467563,1
1673,6,16.04974039,4.232911022,15.85202597,2064.382541,20.2026008,0
1673,7,6.569139383,9.248488534,20.6321168,2291.196967,18.81473498,0
1673,8,9.729133448,3.133994227,11.72897587,2446.800762,17.54000757,0
1673,9,-2.495671211,2.547452922,7.094516876,2531.613869,16.7386179,0
1673,10,12.33715571,7.932043289,21.49224655,2715.786443,15.84199896,0
1673,11,3.938815199,4.821977146,16.31084321,2875.727974,14.69495195,1
1673,12,13.61844287,6.120834505,17.19574795,3009.287417,13.88387564,0
1673,13,5.017429444,11.02391657,18.41356295,3299.576532,12.30378683,0
1673,14,15.89079803,12.10584834,20.51163708,3694.924583,10.01832962,1
1674,0,7.307706726,7.062808478,14.39304953,217.6265777,32.60791141,0
1674,1,13.06073797,9.709507922,26.37844456,580.9418781,30.67143848,0
1674,2,16.01376921,11.48757357,19.89690399,949.9526051,28.23035172,1
1674,3,14.36832864,7.354856661,20.91470322,1168.368272,26.55116487,0
1674,4,10.27403774,7.657490178,13.44656648,1350.305892,24.93775279,1
1674,5,16.95069742,7.752069958,29.14907175,1573.081922,23.80843727,1
1674,6,10.60177882,11.88011077,16.07256866,1847.515897,22.16251196,0
1674,7,17.1623355,9.485936716,21.90469563,2216.438753,19.78681783,0
1674,8,8.856078619,9.714822889,24.28317273,2539.811135,17.47916704,1
1674,9,9.768383556,8.519515965,22.16467892,2684.512919,16.20284688,1
1674,10,15.34116728,9.235459673,14.16668424,2981.504418,14.73991337,0
1674,11,8.579893107,10.05136974,18.75982645,3284.877647,12.44539312,0
1674,12,10.84545394,11.79472949,27.54155234,3717.398913,9.992411466,1
1674,13,14.78104716,5.642522568,22.33519615,3865.67211,8.360340557,1
1674,14,13.12549848,11.99062908,23.36969181,4124.673641,6.984290838,1
1675,0,9.618974434,6.534217848,9.593265937,195.1559081,32.68281364,1
1675,1,5.794599983,5.464004228,13.06711426,311.0577203,31.70373611,1
1675,2,16.36671744,13.71092335,24.59030478,776.8859726,29.86700786,0
1675,3,12.82084826,11.99160003,23.1205825,1162.355746,26.86919427,0
1675,4,5.568077817,7.229673962,18.93524107,1294.233868,25.14470129,0
1675,5,9.645727833,7.180960109,10.05871618,1458.286843,24.1582643,0
1675,6,6.633155527,11.71313637,19.96066563,1783.991874,22.52573761,0
1675,7,14.06146839,8.650160053,25.1222177,2109.891443,20.35372228,0
1675,8,14.86314493,9.446661415,29.38698731,2421.23008,18.22959492,1
1675,9,12.02296295,8.785209698,15.39515122,2549.609685,17.08541319,0
1675,10,1.629051546,9.092977172,14.64125544,2753.787772,15.65534181,0
1675,11,10.67219986,7.644804921,23.54963945,3014.226059,14.10662056,1
1675,12,-0.248882263,14.48638084,18.89264973,3409.048253,12.12258146,0
1675,13,3.361195724,6.702965796,11.95105845,3556.976703,10.11325015,0
1675,14,-0.987155682,8.376496636,21.69070496,3750.564603,8.974862314,0
1676,0,13.09078497,7.373081685,19.78681256,210.5147674,32.63161744,0
1676,1,13.001577,7.108701709,15.91436669,461.2190143,31.09422073,0
1676,2,1.971334795,8.804018919,15.34386184,691.3295436,29.49150481,1
1676,3,4.904035555,8.859546818,26.23099461,885.4201588,28.26285458,1
1676,4,6.226956066,9.118669659,25.03497481,1091.343127,26.94506227,1
1676,5,1.984937536,5.757862553,14.61900654,1154.990571,26.06970914,1
1676,6,2.297007852,8.765231108,28.55750712,1306.22842,25.32438274,1
1676,7,15.43117543,17.28321167,37.0842159,2259.383362,21.67027699,1
1676,8,19.79243363,6.739755722,22.50152316,2465.58247,17.96009335,1
1676,9,3.548486269,14.48145262,18.29685336,2729.592899,16.33086435,0
1676,10,-7.744523117,2.179040926,6.537194393,2821.475018,14.82977361,1
1676,11,14.16420827,13.64573958,22.01902975,3273.537055,13.1097935,0
1676,12,7.851083925,6.632616527,15.36656608,3490.555479,10.78635822,0
1676,13,8.930626249,8.636195768,21.48344476,3727.783884,9.272202121,0
1676,14,8.945486072,13.37789726,15.12984286,4120.100346,7.173719232,1
1677,0,12.10922046,7.856937453,15.04057672,271.1904919,32.42936503,1
1677,1,12.16863977,8.880720573,25.05951679,524.0583322,30.79825863,0
1677,2,8.089157537,-0.506134627,15.50705558,591.8120018,29.61376555,1
1677,3,12.14731409,9.294288149,24.86262733,863.1976329,28.6368877,1
1677,4,9.798486912,10.46439924,21.06600923,1054.0153,27.16612844,1
1677,5,14.50370394,10.76342336,20.20927778,1348.707874,25.59053045,0
1677,6,7.769402017,11.64571196,25.27197706,1683.56313,23.22576332,1
1677,7,5.731519148,9.464379837,16.73611202,1842.589249,21.82320273,0
1677,8,16.08583265,11.67165886,24.95498212,2258.189218,19.66407178,1
1677,9,-0.403077923,4.740360696,23.7954719,2334.88623,18.28133115,1
1677,10,12.34497375,11.03611354,23.55506045,2638.025894,16.94044961,0
1677,11,9.271683586,7.694557522,13.80212249,2816.65423,15.15106625,1
1677,12,10.70210721,6.457698681,13.61078636,2951.39801,14.29674527,1
1677,13,9.483683161,4.135146533,18.91017726,3125.925098,13.24157529,0
1677,14,8.979222465,4.012040822,16.27781902,3280.471412,11.9786783,0
